Region,District,Station,Date,AQI,PM10,PM2_5,NO2,SO2,Calculated_AQI,Data_Quality_Tier
Kashmir,Srinagar,"Hokersar Wildlife Office (PM-10, PM-2.5) 1076",2025-11-01,,107.0,22.0,20.0,5.0,105.0,Tier_2_Rescued
Kashmir,Srinagar,"Hokersar Wildlife Office (PM-10, PM-2.5) 1076",2025-12-01,,116.0,22.0,23.0,4.999999999999998,111.0,Tier_2_Rescued
Kashmir,Srinagar,"Hokersar Wildlife Office (PM-10, PM-2.5) 1076",2026-01-01,107.0,107.0,39.0,23.0,4.999999999999998,105.0,Tier_2_Rescued
Kashmir,Srinagar,"Hokersar Wildlife Office (PM-10, PM-2.5) 1076",2026-02-01,111.0,111.0,36.0,26.0,4.999999999999998,108.0,Tier_2_Rescued
Kashmir,Srinagar,"Hokersar Wildlife Office (PM-10, PM-2.5) 1076",2026-03-01,,111.0,36.0,26.0,4.999999999999998,108.0,Tier_2_Rescued
Kashmir,Srinagar,Hyderpora (Paraypora) Srinagar (PM-2.5),2022-01-01,84.0,96.0,84.0,25.5,13.5,180.0,Tier_2_Rescued
Kashmir,Srinagar,Hyderpora (Paraypora) Srinagar (PM-2.5),2022-02-01,63.0,113.5,63.0,17.5,9.5,110.0,Tier_2_Rescued
Kashmir,Srinagar,Hyderpora (Paraypora) Srinagar (PM-2.5),2022-03-01,91.0,114.0,91.0,21.5,11.0,201.0,Tier_2_Rescued
Kashmir,Srinagar,Hyderpora (Paraypora) Srinagar (PM-2.5),2022-04-01,89.0,95.5,89.0,22.0,9.0,197.0,Tier_2_Rescued
Kashmir,Srinagar,Hyderpora (Paraypora) Srinagar (PM-2.5),2022-05-01,92.0,99.0,92.0,25.0,8.5,204.0,Tier_2_Rescued
Kashmir,Srinagar,Hyderpora (Paraypora) Srinagar (PM-2.5),2022-06-01,92.0,103.0,92.0,21.0,7.5,204.0,Tier_2_Rescued
Kashmir,Srinagar,Hyderpora (Paraypora) Srinagar (PM-2.5),2022-07-01,87.0,81.0,87.0,18.0,8.0,190.0,Tier_2_Rescued
Kashmir,Srinagar,Hyderpora (Paraypora) Srinagar (PM-2.5),2022-08-01,75.0,46.0,75.0,12.0,6.0,149.0,Tier_2_Rescued
Kashmir,Srinagar,Hyderpora (Paraypora) Srinagar (PM-2.5),2022-09-01,77.0,49.0,77.0,12.0,7.0,156.0,Tier_2_Rescued
Kashmir,Srinagar,Hyderpora (Paraypora) Srinagar (PM-2.5),2022-10-01,87.0,51.5,87.0,14.0,6.857142857142857,190.0,Tier_2_Rescued
Kashmir,Srinagar,Hyderpora (Paraypora) Srinagar (PM-2.5),2022-11-01,83.0,57.0,83.0,13.0,7.0,176.0,Tier_2_Rescued
Kashmir,Srinagar,Hyderpora (Paraypora) Srinagar (PM-2.5),2022-12-01,79.0,70.0,79.0,17.0,9.0,162.0,Tier_2_Rescued
Kashmir,Srinagar,Hyderpora (Paraypora) Srinagar (PM-2.5),2023-01-01,80.0,65.0,80.0,14.0,7.0,166.0,Tier_2_Rescued
Kashmir,Srinagar,Hyderpora (Paraypora) Srinagar (PM-2.5),2023-02-01,116.0,66.28571428571428,116.0,16.142857142857142,7.142857142857142,286.0,Tier_2_Rescued
Kashmir,Srinagar,Hyderpora (Paraypora) Srinagar (PM-2.5),2023-03-01,103.0,80.5,103.0,18.07142857142857,9.0,242.0,Tier_2_Rescued
Kashmir,Srinagar,Hyderpora (Paraypora) Srinagar (PM-2.5),2023-04-01,99.0,70.9375,99.0,17.4375,7.6875,228.0,Tier_2_Rescued
Kashmir,Srinagar,Hyderpora (Paraypora) Srinagar (PM-2.5),2023-05-01,75.0,80.0,75.0,17.5,8.875,149.0,Tier_2_Rescued
Kashmir,Srinagar,Hyderpora (Paraypora) Srinagar (PM-2.5),2023-06-01,80.0,84.93749999999999,80.0,15.187499999999995,8.25,166.0,Tier_2_Rescued
Kashmir,Srinagar,Hyderpora (Paraypora) Srinagar (PM-2.5),2023-07-01,73.0,79.24999999999999,73.0,15.749999999999998,7.499999999999999,142.0,Tier_2_Rescued
Kashmir,Srinagar,Hyderpora (Paraypora) Srinagar (PM-2.5),2023-08-01,73.0,67.1875,73.0,13.124999999999996,5.8125,142.0,Tier_2_Rescued
Kashmir,Srinagar,Hyderpora (Paraypora) Srinagar (PM-2.5),2023-09-01,63.0,63.0,63.0,14.75,5.875,108.0,Tier_2_Rescued
Kashmir,Srinagar,Hyderpora (Paraypora) Srinagar (PM-2.5),2023-10-01,78.0,72.1875,78.0,13.375,5.3125,159.0,Tier_2_Rescued
Kashmir,Srinagar,Hyderpora (Paraypora) Srinagar (PM-2.5),2023-11-01,93.0,89.33333333333333,78.125,15.0,5.0625,159.0,Tier_2_Rescued
Kashmir,Srinagar,Hyderpora (Paraypora) Srinagar (PM-2.5),2023-12-01,,108.16666666666666,78.25,14.0,5.125,159.0,Tier_2_Rescued
Kashmir,Srinagar,Hyderpora (Paraypora) Srinagar (PM-2.5),2024-01-01,,131.0,78.37499999999996,18.5,3.187499999999999,159.0,Tier_2_Rescued
Kashmir,Srinagar,Hyderpora (Paraypora) Srinagar (PM-2.5),2024-02-01,,117.25,78.49999999999996,20.5,10.0,159.0,Tier_2_Rescued
Kashmir,Srinagar,Hyderpora (Paraypora) Srinagar (PM-2.5),2024-03-01,,102.9,78.62499999999996,19.0,8.0,162.0,Tier_2_Rescued
Kashmir,Srinagar,Hyderpora (Paraypora) Srinagar (PM-2.5),2024-04-01,,102.1,78.75,21.166666666666664,9.0,162.0,Tier_2_Rescued
Kashmir,Srinagar,Hyderpora (Paraypora) Srinagar (PM-2.5),2024-05-01,,98.3,78.875,20.5,10.0,162.0,Tier_2_Rescued
Kashmir,Srinagar,Hyderpora (Paraypora) Srinagar (PM-2.5),2024-06-01,79.0,99.0,79.0,13.0,8.0,162.0,Tier_2_Rescued
Kashmir,Srinagar,Hyderpora (Paraypora) Srinagar (PM-2.5),2024-07-01,82.0,85.5,82.0,10.0,6.5,173.0,Tier_2_Rescued
Kashmir,Srinagar,Hyderpora (Paraypora) Srinagar (PM-2.5),2024-08-01,77.0,80.0,77.0,14.0,6.5,156.0,Tier_2_Rescued
Kashmir,Srinagar,Hyderpora (Paraypora) Srinagar (PM-2.5),2024-09-01,73.0,77.5,73.0,12.0,6.0,142.0,Tier_2_Rescued
Kashmir,Srinagar,Hyderpora (Paraypora) Srinagar (PM-2.5),2024-10-01,72.0,91.0,72.0,11.857142857142858,6.0,139.0,Tier_2_Rescued
Kashmir,Srinagar,Hyderpora (Paraypora) Srinagar (PM-2.5),2024-11-01,,119.66666666666666,84.0,11.25,3.0,180.0,Tier_2_Rescued
Kashmir,Srinagar,Hyderpora (Paraypora) Srinagar (PM-2.5),2024-12-01,,118.0,76.5,12.875,7.0,152.0,Tier_2_Rescued
Kashmir,Srinagar,Hyderpora (Paraypora) Srinagar (PM-2.5),2025-01-01,69.0,98.5,69.0,13.0,7.5,128.0,Tier_2_Rescued
Kashmir,Srinagar,Hyderpora (Paraypora) Srinagar (PM-2.5),2025-02-01,72.0,97.0,72.0,15.0,10.0,139.0,Tier_2_Rescued
Kashmir,Srinagar,Hyderpora (Paraypora) Srinagar (PM-2.5),2025-03-01,76.0,68.0,76.0,12.0,7.0,152.0,Tier_2_Rescued
Kashmir,Srinagar,Hyderpora (Paraypora) Srinagar (PM-2.5),2025-04-01,70.0,78.0,70.0,13.75,8.25,132.0,Tier_2_Rescued
Kashmir,Srinagar,Hyderpora (Paraypora) Srinagar (PM-2.5),2025-05-01,69.0,70.125,69.0,15.5,8.4,128.0,Tier_2_Rescued
Kashmir,Srinagar,Hyderpora (Paraypora) Srinagar (PM-2.5),2025-06-01,75.0,75.75,75.0,14.0,5.5,149.0,Tier_2_Rescued
Kashmir,Srinagar,Hyderpora (Paraypora) Srinagar (PM-2.5),2025-07-01,72.0,67.875,72.0,12.0,6.0,139.0,Tier_2_Rescued
Kashmir,Srinagar,Hyderpora (Paraypora) Srinagar (PM-2.5),2025-08-01,75.0,77.0,75.0,10.5,4.5,149.0,Tier_2_Rescued
Kashmir,Srinagar,Hyderpora (Paraypora) Srinagar (PM-2.5),2025-09-01,65.0,79.0,65.0,11.0,4.5,115.0,Tier_2_Rescued
Kashmir,Srinagar,Hyderpora (Paraypora) Srinagar (PM-2.5),2025-10-01,63.0,70.5,63.0,14.5,4.5,108.0,Tier_2_Rescued
Kashmir,Srinagar,Hyderpora (Paraypora) Srinagar (PM-2.5),2025-11-01,66.0,92.0,66.0,16.0,4.5,118.0,Tier_2_Rescued
Kashmir,Srinagar,Hyderpora (Paraypora) Srinagar (PM-2.5),2025-12-01,77.0,109.0,77.0,16.5,4.499999999999999,156.0,Tier_2_Rescued
Kashmir,Srinagar,Hyderpora (Paraypora) Srinagar (PM-2.5),2026-01-01,83.0,114.5,83.0,19.0,4.499999999999998,176.0,Tier_2_Rescued
Kashmir,Srinagar,Hyderpora (Paraypora) Srinagar (PM-2.5),2026-02-01,85.0,106.5,85.0,19.5,4.499999999999998,183.0,Tier_2_Rescued
Kashmir,Srinagar,Hyderpora (Paraypora) Srinagar (PM-2.5),2026-03-01,,106.5,85.0,19.5,4.499999999999998,183.0,Tier_2_Rescued
Kashmir,Pulwama,"I.G.C Lassipora Pulwama (PM-10, PM-2.5) 1082",2022-01-01,,137.0,,33.0,13.0,125.0,Tier_2_Rescued
Kashmir,Pulwama,"I.G.C Lassipora Pulwama (PM-10, PM-2.5) 1082",2022-02-01,,140.0,,23.0,12.0,127.0,Tier_2_Rescued
Kashmir,Pulwama,"I.G.C Lassipora Pulwama (PM-10, PM-2.5) 1082",2022-03-01,,105.0,,30.0,12.0,104.0,Tier_2_Rescued
Kashmir,Pulwama,"I.G.C Lassipora Pulwama (PM-10, PM-2.5) 1082",2022-04-01,,118.0,,32.0,12.0,112.0,Tier_2_Rescued
Kashmir,Pulwama,"I.G.C Lassipora Pulwama (PM-10, PM-2.5) 1082",2022-05-01,,124.0,,33.0,11.0,116.0,Tier_2_Rescued
Kashmir,Pulwama,"I.G.C Lassipora Pulwama (PM-10, PM-2.5) 1082",2022-06-01,,134.0,,27.0,11.0,123.0,Tier_2_Rescued
Kashmir,Pulwama,"I.G.C Lassipora Pulwama (PM-10, PM-2.5) 1082",2022-07-01,,124.0,,29.0,14.0,116.0,Tier_2_Rescued
Kashmir,Pulwama,"I.G.C Lassipora Pulwama (PM-10, PM-2.5) 1082",2022-08-01,,111.0,,28.0,13.0,108.0,Tier_2_Rescued
Kashmir,Pulwama,"I.G.C Lassipora Pulwama (PM-10, PM-2.5) 1082",2022-09-01,,127.0,,23.0,11.0,118.0,Tier_2_Rescued
Kashmir,Pulwama,"I.G.C Lassipora Pulwama (PM-10, PM-2.5) 1082",2022-10-01,,49.0,33.0,15.0,9.0,54.0,Tier_2_Rescued
Kashmir,Pulwama,"I.G.C Lassipora Pulwama (PM-10, PM-2.5) 1082",2022-11-01,,49.0,33.0,15.0,9.0,54.0,Tier_2_Rescued
Kashmir,Pulwama,"I.G.C Lassipora Pulwama (PM-10, PM-2.5) 1082",2022-12-01,83.0,49.0,33.0,15.0,9.0,54.0,Tier_2_Rescued
Kashmir,Pulwama,"I.G.C Lassipora Pulwama (PM-10, PM-2.5) 1082",2023-01-01,116.0,69.0,46.0,13.0,7.0,76.0,Tier_2_Rescued
Kashmir,Pulwama,"I.G.C Lassipora Pulwama (PM-10, PM-2.5) 1082",2023-02-01,114.0,67.0,47.0,14.0,8.0,78.0,Tier_2_Rescued
Kashmir,Pulwama,"I.G.C Lassipora Pulwama (PM-10, PM-2.5) 1082",2023-03-01,124.0,76.0,48.0,16.0,9.0,80.0,Tier_2_Rescued
Kashmir,Pulwama,"I.G.C Lassipora Pulwama (PM-10, PM-2.5) 1082",2023-04-01,,82.9,46.666666666666664,16.6,9.363636363636363,83.0,Tier_2_Rescued
Kashmir,Pulwama,"I.G.C Lassipora Pulwama (PM-10, PM-2.5) 1082",2023-05-01,,89.8,45.333333333333336,17.2,9.727272727272727,90.0,Tier_2_Rescued
Kashmir,Pulwama,"I.G.C Lassipora Pulwama (PM-10, PM-2.5) 1082",2023-06-01,,96.69999999999997,44.00000000000001,17.8,15.0,97.0,Tier_2_Rescued
Kashmir,Pulwama,"I.G.C Lassipora Pulwama (PM-10, PM-2.5) 1082",2023-07-01,,103.59999999999998,42.66666666666667,18.4,13.0,103.0,Tier_2_Rescued
Kashmir,Pulwama,"I.G.C Lassipora Pulwama (PM-10, PM-2.5) 1082",2023-08-01,,110.49999999999997,41.33333333333334,19.0,10.0,107.0,Tier_2_Rescued
Kashmir,Pulwama,"I.G.C Lassipora Pulwama (PM-10, PM-2.5) 1082",2023-09-01,,117.39999999999998,40.00000000000001,19.6,15.0,112.0,Tier_2_Rescued
Kashmir,Pulwama,"I.G.C Lassipora Pulwama (PM-10, PM-2.5) 1082",2023-10-01,,124.29999999999995,38.66666666666667,20.2,10.0,116.0,Tier_2_Rescued
Kashmir,Pulwama,"I.G.C Lassipora Pulwama (PM-10, PM-2.5) 1082",2023-11-01,,131.2,37.333333333333336,20.8,10.0,121.0,Tier_2_Rescued
Kashmir,Pulwama,"I.G.C Lassipora Pulwama (PM-10, PM-2.5) 1082",2023-12-01,,138.1,36.0,21.4,12.272727272727273,126.0,Tier_2_Rescued
Kashmir,Pulwama,"I.G.C Lassipora Pulwama (PM-10, PM-2.5) 1082",2024-01-01,145.0,145.0,42.0,22.0,12.636363636363637,130.0,Tier_2_Rescued
Kashmir,Pulwama,"I.G.C Lassipora Pulwama (PM-10, PM-2.5) 1082",2024-02-01,142.0,142.0,48.0,25.0,13.0,128.0,Tier_2_Rescued
Kashmir,Pulwama,"I.G.C Lassipora Pulwama (PM-10, PM-2.5) 1082",2024-03-01,126.0,126.0,63.0,19.0,9.0,118.0,Tier_2_Rescued
Kashmir,Pulwama,"I.G.C Lassipora Pulwama (PM-10, PM-2.5) 1082",2024-04-01,124.0,124.0,50.0,22.0,11.0,116.0,Tier_2_Rescued
Kashmir,Pulwama,"I.G.C Lassipora Pulwama (PM-10, PM-2.5) 1082",2024-05-01,,127.71428571428571,44.285714285714285,20.285714285714285,10.0,119.0,Tier_2_Rescued
Kashmir,Pulwama,"I.G.C Lassipora Pulwama (PM-10, PM-2.5) 1082",2024-06-01,,131.42857142857142,38.57142857142857,18.571428571428573,9.0,121.0,Tier_2_Rescued
Kashmir,Pulwama,"I.G.C Lassipora Pulwama (PM-10, PM-2.5) 1082",2024-07-01,,135.14285714285714,32.857142857142854,16.857142857142858,8.0,124.0,Tier_2_Rescued
Kashmir,Pulwama,"I.G.C Lassipora Pulwama (PM-10, PM-2.5) 1082",2024-08-01,,138.85714285714286,27.14285714285714,15.142857142857144,7.0,126.0,Tier_2_Rescued
Kashmir,Pulwama,"I.G.C Lassipora Pulwama (PM-10, PM-2.5) 1082",2024-09-01,,142.57142857142858,21.428571428571427,13.428571428571429,6.0,129.0,Tier_2_Rescued
Kashmir,Pulwama,"I.G.C Lassipora Pulwama (PM-10, PM-2.5) 1082",2024-10-01,,146.28571428571428,15.714285714285715,11.714285714285715,5.0,131.0,Tier_2_Rescued
Kashmir,Pulwama,"I.G.C Lassipora Pulwama (PM-10, PM-2.5) 1082",2024-11-01,,150.0,10.0,10.0,4.0,134.0,Tier_2_Rescued
Kashmir,Pulwama,"I.G.C Lassipora Pulwama (PM-10, PM-2.5) 1082",2024-12-01,,146.0,10.0,19.0,13.0,131.0,Tier_2_Rescued
Kashmir,Pulwama,"I.G.C Lassipora Pulwama (PM-10, PM-2.5) 1082",2025-01-01,153.0,153.0,10.0,22.0,16.0,136.0,Tier_2_Rescued
Kashmir,Pulwama,"I.G.C Lassipora Pulwama (PM-10, PM-2.5) 1082",2025-02-01,148.0,148.0,46.0,24.0,19.0,132.0,Tier_2_Rescued
Kashmir,Pulwama,"I.G.C Lassipora Pulwama (PM-10, PM-2.5) 1082",2025-03-01,141.0,141.0,34.0,9.0,8.0,128.0,Tier_2_Rescued
Kashmir,Pulwama,"I.G.C Lassipora Pulwama (PM-10, PM-2.5) 1082",2025-04-01,111.0,111.0,46.0,15.0,10.0,108.0,Tier_2_Rescued
Kashmir,Pulwama,"I.G.C Lassipora Pulwama (PM-10, PM-2.5) 1082",2025-05-01,163.0,163.0,74.0,24.0,11.0,145.0,Tier_2_Rescued
Kashmir,Pulwama,"I.G.C Lassipora Pulwama (PM-10, PM-2.5) 1082",2025-06-01,144.0,144.0,66.0,10.0,6.0,130.0,Tier_2_Rescued
Kashmir,Pulwama,"I.G.C Lassipora Pulwama (PM-10, PM-2.5) 1082",2025-07-01,142.0,142.0,69.0,22.0,12.0,128.0,Tier_2_Rescued
Kashmir,Pulwama,"I.G.C Lassipora Pulwama (PM-10, PM-2.5) 1082",2025-08-01,146.0,146.0,69.0,18.0,10.0,131.0,Tier_2_Rescued
Kashmir,Pulwama,"I.G.C Lassipora Pulwama (PM-10, PM-2.5) 1082",2025-09-01,140.0,140.0,56.0,26.0,13.0,127.0,Tier_2_Rescued
Kashmir,Pulwama,"I.G.C Lassipora Pulwama (PM-10, PM-2.5) 1082",2025-10-01,137.0,137.0,58.0,22.0,13.0,125.0,Tier_2_Rescued
Kashmir,Pulwama,"I.G.C Lassipora Pulwama (PM-10, PM-2.5) 1082",2025-11-01,108.0,98.0,49.0,16.0,13.0,98.0,Tier_2_Rescued
Kashmir,Pulwama,"I.G.C Lassipora Pulwama (PM-10, PM-2.5) 1082",2025-12-01,,136.0,62.0,27.0,13.0,124.0,Tier_2_Rescued
Kashmir,Pulwama,"I.G.C Lassipora Pulwama (PM-10, PM-2.5) 1082",2026-01-01,144.0,144.0,60.0,32.0,12.999999999999998,130.0,Tier_2_Rescued
Kashmir,Pulwama,"I.G.C Lassipora Pulwama (PM-10, PM-2.5) 1082",2026-02-01,,144.0,60.0,32.0,12.999999999999996,130.0,Tier_2_Rescued
Kashmir,Pulwama,"I.G.C Lassipora Pulwama (PM-10, PM-2.5) 1082",2026-03-01,,144.0,60.0,32.0,12.999999999999993,130.0,Tier_2_Rescued
Kashmir,Srinagar,"J&K PCC Rajbagh Srinagar (PM-10, PM-2.5) 910",2022-01-01,81.0,48.0,32.0,13.0,5.0,53.0,Tier_2_Rescued
Kashmir,Srinagar,"J&K PCC Rajbagh Srinagar (PM-10, PM-2.5) 910",2022-02-01,96.0,71.0,25.0,12.0,6.0,71.0,Tier_2_Rescued
Kashmir,Srinagar,"J&K PCC Rajbagh Srinagar (PM-10, PM-2.5) 910",2022-03-01,96.0,80.0,16.0,22.0,8.0,80.0,Tier_2_Rescued
Kashmir,Srinagar,"J&K PCC Rajbagh Srinagar (PM-10, PM-2.5) 910",2022-04-01,71.0,42.0,28.0,14.0,7.0,47.0,Tier_2_Rescued
Kashmir,Srinagar,"J&K PCC Rajbagh Srinagar (PM-10, PM-2.5) 910",2022-05-01,78.0,46.0,32.0,15.0,5.0,53.0,Tier_2_Rescued
Kashmir,Srinagar,"J&K PCC Rajbagh Srinagar (PM-10, PM-2.5) 910",2022-06-01,77.0,53.0,23.0,15.0,5.0,53.0,Tier_2_Rescued
Kashmir,Srinagar,"J&K PCC Rajbagh Srinagar (PM-10, PM-2.5) 910",2022-07-01,87.0,67.0,20.0,16.0,8.0,67.0,Tier_2_Rescued
Kashmir,Srinagar,"J&K PCC Rajbagh Srinagar (PM-10, PM-2.5) 910",2022-08-01,77.0,46.0,29.0,12.0,6.0,48.0,Tier_2_Rescued
Kashmir,Srinagar,"J&K PCC Rajbagh Srinagar (PM-10, PM-2.5) 910",2022-09-01,79.0,49.0,29.0,12.0,7.0,49.0,Tier_2_Rescued
Kashmir,Srinagar,"J&K PCC Rajbagh Srinagar (PM-10, PM-2.5) 910",2022-10-01,93.0,51.5,35.0,14.0,7.0,58.0,Tier_2_Rescued
Kashmir,Srinagar,"J&K PCC Rajbagh Srinagar (PM-10, PM-2.5) 910",2022-11-01,105.0,54.0,34.0,12.0,7.0,56.0,Tier_2_Rescued
Kashmir,Srinagar,"J&K PCC Rajbagh Srinagar (PM-10, PM-2.5) 910",2022-12-01,103.0,56.5,27.0,17.0,9.0,56.0,Tier_2_Rescued
Kashmir,Srinagar,"J&K PCC Rajbagh Srinagar (PM-10, PM-2.5) 910",2023-01-01,88.0,59.0,29.0,11.0,6.0,59.0,Tier_2_Rescued
Kashmir,Srinagar,"J&K PCC Rajbagh Srinagar (PM-10, PM-2.5) 910",2023-02-01,91.0,59.0,31.0,13.0,6.0,59.0,Tier_2_Rescued
Kashmir,Srinagar,"J&K PCC Rajbagh Srinagar (PM-10, PM-2.5) 910",2023-03-01,109.0,81.0,27.0,17.0,8.0,81.0,Tier_2_Rescued
Kashmir,Srinagar,"J&K PCC Rajbagh Srinagar (PM-10, PM-2.5) 910",2023-04-01,88.0,38.0,50.0,9.0,4.0,83.0,Tier_2_Rescued
Kashmir,Srinagar,"J&K PCC Rajbagh Srinagar (PM-10, PM-2.5) 910",2023-05-01,101.0,101.0,85.0,22.0,9.0,183.0,Tier_2_Rescued
Kashmir,Srinagar,"J&K PCC Rajbagh Srinagar (PM-10, PM-2.5) 910",2023-06-01,92.0,48.0,43.0,13.0,6.0,71.0,Tier_2_Rescued
Kashmir,Srinagar,"J&K PCC Rajbagh Srinagar (PM-10, PM-2.5) 910",2023-07-01,93.0,50.0,43.0,11.0,5.0,71.0,Tier_2_Rescued
Kashmir,Srinagar,"J&K PCC Rajbagh Srinagar (PM-10, PM-2.5) 910",2023-08-01,74.0,38.0,35.0,11.0,4.0,58.0,Tier_2_Rescued
Kashmir,Srinagar,"J&K PCC Rajbagh Srinagar (PM-10, PM-2.5) 910",2023-09-01,94.0,55.0,38.0,12.0,6.0,63.0,Tier_2_Rescued
Kashmir,Srinagar,"J&K PCC Rajbagh Srinagar (PM-10, PM-2.5) 910",2023-10-01,89.0,56.0,32.0,11.0,4.0,56.0,Tier_2_Rescued
Kashmir,Srinagar,"J&K PCC Rajbagh Srinagar (PM-10, PM-2.5) 910",2023-11-01,,84.33333333333333,49.0,9.0,3.0,84.0,Tier_2_Rescued
Kashmir,Srinagar,"J&K PCC Rajbagh Srinagar (PM-10, PM-2.5) 910",2023-12-01,,112.66666666666666,36.0,7.0,5.0,109.0,Tier_2_Rescued
Kashmir,Srinagar,"J&K PCC Rajbagh Srinagar (PM-10, PM-2.5) 910",2024-01-01,141.0,141.0,37.0,16.0,7.0,128.0,Tier_2_Rescued
Kashmir,Srinagar,"J&K PCC Rajbagh Srinagar (PM-10, PM-2.5) 910",2024-02-01,101.0,101.0,38.0,19.0,9.0,101.0,Tier_2_Rescued
Kashmir,Srinagar,"J&K PCC Rajbagh Srinagar (PM-10, PM-2.5) 910",2024-03-01,84.0,60.0,39.0,13.0,6.0,65.0,Tier_2_Rescued
Kashmir,Srinagar,"J&K PCC Rajbagh Srinagar (PM-10, PM-2.5) 910",2024-04-01,80.0,80.0,40.333333333333336,20.0,8.0,80.0,Tier_2_Rescued
Kashmir,Srinagar,"J&K PCC Rajbagh Srinagar (PM-10, PM-2.5) 910",2024-05-01,93.0,93.0,41.666666666666664,21.0,11.0,93.0,Tier_2_Rescued
Kashmir,Srinagar,"J&K PCC Rajbagh Srinagar (PM-10, PM-2.5) 910",2024-06-01,81.0,70.0,43.0,11.0,7.0,71.0,Tier_2_Rescued
Kashmir,Srinagar,"J&K PCC Rajbagh Srinagar (PM-10, PM-2.5) 910",2024-07-01,67.0,52.0,33.0,10.0,4.0,54.0,Tier_2_Rescued
Kashmir,Srinagar,"J&K PCC Rajbagh Srinagar (PM-10, PM-2.5) 910",2024-08-01,60.0,39.0,26.0,7.0,2.0,43.0,Tier_2_Rescued
Kashmir,Srinagar,"J&K PCC Rajbagh Srinagar (PM-10, PM-2.5) 910",2024-09-01,64.0,30.0,39.0,4.0,2.0,65.0,Tier_2_Rescued
Kashmir,Srinagar,"J&K PCC Rajbagh Srinagar (PM-10, PM-2.5) 910",2024-10-01,76.0,37.0,49.0,3.0,2.0,81.0,Tier_2_Rescued
Kashmir,Srinagar,"J&K PCC Rajbagh Srinagar (PM-10, PM-2.5) 910",2024-11-01,110.0,43.666666666666664,34.0,10.0,2.0,56.0,Tier_2_Rescued
Kashmir,Srinagar,"J&K PCC Rajbagh Srinagar (PM-10, PM-2.5) 910",2024-12-01,139.0,50.333333333333336,64.0,10.0,6.0,111.0,Tier_2_Rescued
Kashmir,Srinagar,"J&K PCC Rajbagh Srinagar (PM-10, PM-2.5) 910",2025-01-01,85.0,57.0,35.0,5.0,3.0,58.0,Tier_2_Rescued
Kashmir,Srinagar,"J&K PCC Rajbagh Srinagar (PM-10, PM-2.5) 910",2025-02-01,80.0,46.0,34.0,5.0,3.0,56.0,Tier_2_Rescued
Kashmir,Srinagar,"J&K PCC Rajbagh Srinagar (PM-10, PM-2.5) 910",2025-03-01,63.0,32.0,30.0,5.0,2.0,50.0,Tier_2_Rescued
Kashmir,Srinagar,"J&K PCC Rajbagh Srinagar (PM-10, PM-2.5) 910",2025-04-01,58.0,44.0,35.0,7.0,4.0,58.0,Tier_2_Rescued
Kashmir,Srinagar,"J&K PCC Rajbagh Srinagar (PM-10, PM-2.5) 910",2025-05-01,69.0,35.0,34.0,5.0,2.0,56.0,Tier_2_Rescued
Kashmir,Srinagar,"J&K PCC Rajbagh Srinagar (PM-10, PM-2.5) 910",2025-06-01,53.0,34.0,36.0,6.0,2.0,59.0,Tier_2_Rescued
Kashmir,Srinagar,"J&K PCC Rajbagh Srinagar (PM-10, PM-2.5) 910",2025-07-01,59.0,26.0,38.0,3.0,1.0,63.0,Tier_2_Rescued
Kashmir,Srinagar,"J&K PCC Rajbagh Srinagar (PM-10, PM-2.5) 910",2025-08-01,63.0,62.0,36.0,9.0,3.0,62.0,Tier_2_Rescued
Kashmir,Srinagar,"J&K PCC Rajbagh Srinagar (PM-10, PM-2.5) 910",2025-09-01,48.0,17.0,38.0,3.0,1.0,63.0,Tier_2_Rescued
Kashmir,Srinagar,"J&K PCC Rajbagh Srinagar (PM-10, PM-2.5) 910",2025-10-01,68.0,40.0,32.0,5.0,1.0,53.0,Tier_2_Rescued
Kashmir,Srinagar,"J&K PCC Rajbagh Srinagar (PM-10, PM-2.5) 910",2025-11-01,166.0,102.0,72.0,7.0,1.0,139.0,Tier_2_Rescued
Kashmir,Srinagar,"J&K PCC Rajbagh Srinagar (PM-10, PM-2.5) 910",2025-12-01,120.0,118.0,86.0,7.0,0.9999999999999999,186.0,Tier_2_Rescued
Kashmir,Srinagar,"J&K PCC Rajbagh Srinagar (PM-10, PM-2.5) 910",2026-01-01,134.0,134.0,68.0,15.0,0.9999999999999998,125.0,Tier_2_Rescued
Kashmir,Srinagar,"J&K PCC Rajbagh Srinagar (PM-10, PM-2.5) 910",2026-02-01,127.0,127.0,67.0,14.0,0.9999999999999997,121.0,Tier_2_Rescued
Kashmir,Srinagar,"J&K PCC Rajbagh Srinagar (PM-10, PM-2.5) 910",2026-03-01,,127.0,67.0,14.0,0.9999999999999996,121.0,Tier_2_Rescued
Jammu,Jammu,Jammu Bantalab Ayurvedic Hospital,2022-01-01,,74.0,32.0,21.0,3.0,74.0,Tier_2_Rescued
Jammu,Jammu,Jammu Bantalab Ayurvedic Hospital,2022-02-01,,280.0,67.5,32.0,3.0,230.0,Tier_2_Rescued
Jammu,Jammu,Jammu Bantalab Ayurvedic Hospital,2022-03-01,,254.0,88.5,34.0,5.0,204.0,Tier_2_Rescued
Jammu,Jammu,Jammu Bantalab Ayurvedic Hospital,2022-04-01,,161.0,64.0,35.0,3.0,141.0,Tier_2_Rescued
Jammu,Jammu,Jammu Bantalab Ayurvedic Hospital,2022-05-01,,217.0,88.0,34.0,4.0,193.0,Tier_2_Rescued
