Region,District,Station,Date,AQI,PM10,PM2_5,NO2,SO2,month
Jammu,Jammu,Jammu JKPCC Narwal  184,2023-08,92.0,92.0,30.0,18.0,3.0,8
Jammu,Jammu,Jammu JKPCC Narwal  184,2023-09,84.0,84.0,5.0,16.0,3.0,9
Jammu,Jammu,Jammu JKPCC Narwal  184,2023-10,94.0,94.0,12.0,19.0,3.0,10
Jammu,Jammu,Jammu JKPCC Narwal  184,2023-11,107.0,107.0,37.0,24.0,4.0,11
Jammu,Jammu,Jammu JKPCC Narwal  184,2023-12,130.0,130.0,39.0,19.0,2.0,12
Jammu,Jammu,Jammu JKPCC Narwal  184,2024-01,122.0,122.0,41.0,25.0,3.0,1
Jammu,Jammu,Jammu JKPCC Narwal  184,2024-02,121.0,121.0,42.0,21.0,3.0,2
Jammu,Jammu,Jammu JKPCC Narwal  184,2024-03,124.0,124.0,38.0,19.0,3.0,3
Jammu,Jammu,Jammu JKPCC Narwal  184,2024-04,110.0,110.0,34.0,19.0,2.0,4
Jammu,Jammu,Jammu JKPCC Narwal  184,2024-05,113.0,113.0,36.0,17.0,3.0,5
Jammu,Jammu,Jammu JKPCC Narwal  184,2024-06,112.0,112.0,36.0,25.0,4.0,6
Jammu,Jammu,Jammu JKPCC Narwal  184,2024-07,93.0,93.0,32.0,15.0,2.0,7
Jammu,Jammu,Jammu JKPCC Narwal  184,2024-08,72.0,72.0,17.0,9.0,1.0,8
Jammu,Jammu,Jammu JKPCC Narwal  184,2024-09,92.0,92.0,31.0,16.0,4.563600627006846,9
Jammu,Jammu,Jammu JKPCC Narwal  184,2024-10,127.0,127.0,14.0,23.0,4.0,10
Jammu,Jammu,Jammu JKPCC Narwal  184,2024-11,153.12575734900759,156.0,25.0,30.0,6.0,11
Jammu,Jammu,Jammu JKPCC Narwal  184,2024-12,153.12575734900759,168.0,62.0,36.0,6.0,12
Jammu,Jammu,Jammu JKPCC Narwal  184,2025-01,180.0,180.0,78.0,34.0,4.0,1
Jammu,Jammu,Jammu JKPCC Narwal  184,2025-02,150.0,118.0,93.0,13.0,2.0,2
Jammu,Jammu,Jammu JKPCC Narwal  184,2025-03,107.0,107.0,44.0,30.0,3.0,3
Jammu,Jammu,Jammu JKPCC Narwal  184,2025-04,122.0,122.0,73.0,25.0,3.0,4
Jammu,Jammu,Jammu JKPCC Narwal  184,2025-05,120.0,120.0,70.0,24.0,9.937604130241708,5
Jammu,Jammu,Jammu JKPCC Narwal  184,2025-06,108.0,108.0,51.0,23.0,9.666844690615509,6
Jammu,Jammu,Jammu JKPCC Narwal  184,2025-07,87.0,87.0,31.0,22.0,2.0,7
Jammu,Jammu,Jammu JKPCC Narwal  184,2025-08,70.0,70.0,31.0,22.0,2.0,8
Jammu,Jammu,Jammu JKPCC Narwal  184,2025-09,82.0,82.0,34.0,20.0,2.0,9
Jammu,Jammu,Jammu JKPCC Narwal  184,2025-10,107.0,107.0,44.0,24.0,4.0,10
Jammu,Jammu,Jammu JKPCC Narwal  184,2025-11,148.0,148.0,66.0,34.0,3.0,11
Jammu,Jammu,Jammu JKPCC Narwal  184,2025-12,152.0,149.5,51.0,35.0,4.0,12
Jammu,Jammu,Jammu JKPCC Narwal  184,2026-01,151.0,151.0,67.0,39.0,3.0,1
Jammu,Jammu,Jammu JKPCC Narwal  184,2026-02,126.0,126.0,75.0,37.0,4.0,2
Jammu,Jammu,Jammu JKPCC Narwal  184,2026-03,130.0,130.0,56.0,34.0,3.0,3
Jammu,Jammu,Jammu MAM Stadium  482,2022-01,86.0,86.0,41.0,24.0,2.0,1
Jammu,Jammu,Jammu MAM Stadium  482,2022-02,148.0,148.0,45.0,28.0,3.0,2
Jammu,Jammu,Jammu MAM Stadium  482,2022-03,136.0,136.0,57.0,21.0,3.0,3
Jammu,Jammu,Jammu MAM Stadium  482,2022-04,91.0,91.0,27.0,16.0,2.0,4
Jammu,Jammu,Jammu MAM Stadium  482,2022-05,84.2527935457511,86.33333333333333,28.666666666666668,16.333333333333332,3.030356886375052,5
Jammu,Jammu,Jammu MAM Stadium  482,2022-06,84.2527935457511,81.66666666666667,30.333333333333332,16.666666666666668,3.7654166691957283,6
Jammu,Jammu,Jammu MAM Stadium  482,2022-07,77.0,77.0,32.0,17.0,3.0,7
Jammu,Jammu,Jammu MAM Stadium  482,2022-08,89.0,89.0,33.0,8.0,1.0,8
Jammu,Jammu,Jammu MAM Stadium  482,2022-09,90.50402887448324,92.0,37.5,13.5,4.068826163558235,9
Jammu,Jammu,Jammu MAM Stadium  482,2022-10,95.0,95.0,42.0,19.0,2.0,10
Jammu,Jammu,Jammu MAM Stadium  482,2022-11,92.0,109.33333333333333,50.0,18.0,6.752822362299059,11
Jammu,Jammu,Jammu MAM Stadium  482,2022-12,102.56565437407626,123.66666666666667,61.0,16.0,6.666811833247598,12
Jammu,Jammu,Jammu MAM Stadium  482,2023-01,138.0,138.0,47.0,21.0,2.0,1
Jammu,Jammu,Jammu MAM Stadium  482,2023-02,120.0,120.0,64.0,22.5,9.225999695317459,2
Jammu,Jammu,Jammu MAM Stadium  482,2023-03,121.0,121.0,59.0,24.0,3.0,3
Jammu,Jammu,Jammu MAM Stadium  482,2023-04,106.0,106.0,37.0,18.0,2.0,4
Jammu,Jammu,Jammu MAM Stadium  482,2023-05,104.0,104.0,38.0,16.0,2.0,5
Jammu,Jammu,Jammu MAM Stadium  482,2023-06,99.0,99.0,33.0,14.0,2.0,6
Jammu,Jammu,Jammu MAM Stadium  482,2023-07,85.0,85.0,24.0,11.0,2.0,7
Jammu,Jammu,Jammu MAM Stadium  482,2023-08,93.0,93.0,15.5,14.0,2.0,8
Jammu,Jammu,Jammu MAM Stadium  482,2023-09,84.0,84.0,7.0,19.0,3.0,9
Jammu,Jammu,Jammu MAM Stadium  482,2023-10,85.0,85.0,32.0,16.0,2.0,10
Jammu,Jammu,Jammu MAM Stadium  482,2023-11,82.81319514909926,82.0,31.0,16.333333333333332,3.0,11
Jammu,Jammu,Jammu MAM Stadium  482,2023-12,82.81319514909926,98.0,38.0,16.666666666666668,4.222350639507493,12
Jammu,Jammu,Jammu MAM Stadium  482,2024-01,102.0,102.0,42.0,17.0,2.0,1
Jammu,Jammu,Jammu MAM Stadium  482,2024-02,96.529090554491,96.5,38.0,17.0,4.081249287430726,2
Jammu,Jammu,Jammu MAM Stadium  482,2024-03,91.0,91.0,34.0,17.0,2.0,3
Jammu,Jammu,Jammu MAM Stadium  482,2024-04,82.0,82.0,31.0,13.0,2.0,4
Jammu,Jammu,Jammu MAM Stadium  482,2024-05,83.0,83.0,31.0,15.0,3.0,5
Jammu,Jammu,Jammu MAM Stadium  482,2024-06,87.0,87.0,31.0,16.0,2.0,6
Jammu,Jammu,Jammu MAM Stadium  482,2024-07,79.0,79.0,8.0,13.0,2.0,7
Jammu,Jammu,Jammu MAM Stadium  482,2024-08,70.0,70.0,11.75,7.0,1.0,8
Jammu,Jammu,Jammu MAM Stadium  482,2024-09,76.0,76.0,15.5,12.5,3.95728107414656,9
Jammu,Jammu,Jammu MAM Stadium  482,2024-10,120.0,120.0,19.25,18.0,4.0,10
Jammu,Jammu,Jammu MAM Stadium  482,2024-11,156.0,156.0,23.0,20.333333333333332,5.0,11
Jammu,Jammu,Jammu MAM Stadium  482,2024-12,159.0,159.0,67.0,22.666666666666668,4.0,12
Jammu,Jammu,Jammu MAM Stadium  482,2025-01,167.0,167.0,111.0,25.0,3.0,1
Jammu,Jammu,Jammu MAM Stadium  482,2025-02,112.0,67.0,90.0,14.0,1.0,2
Jammu,Jammu,Jammu MAM Stadium  482,2025-03,94.0,94.0,37.0,31.0,3.0,3
Jammu,Jammu,Jammu MAM Stadium  482,2025-04,133.0,133.0,52.0,37.0,4.0,4
Jammu,Jammu,Jammu MAM Stadium  482,2025-05,103.0,103.0,49.0,30.333333333333332,9.474172477557124,5
Jammu,Jammu,Jammu MAM Stadium  482,2025-06,84.19931788562502,84.0,38.5,23.666666666666664,2.725326166060041,6
Jammu,Jammu,Jammu MAM Stadium  482,2025-07,65.0,65.0,28.0,17.0,2.0,7
Jammu,Jammu,Jammu MAM Stadium  482,2025-08,56.0,56.0,27.0,13.0,1.0,8
Jammu,Jammu,Jammu MAM Stadium  482,2025-09,55.0,55.0,24.0,15.0,2.0,9
Jammu,Jammu,Jammu MAM Stadium  482,2025-10,69.0,69.0,30.0,19.0,3.0,10
Jammu,Jammu,Jammu MAM Stadium  482,2025-11,106.0,102.0,46.33333333333333,24.0,3.0,11
Jammu,Jammu,Jammu MAM Stadium  482,2025-12,127.0,127.0,62.666666666666664,29.0,3.0,12
Jammu,Jammu,Jammu MAM Stadium  482,2026-01,138.0,138.0,79.0,34.0,3.0,1
Jammu,Jammu,Jammu MAM Stadium  482,2026-02,109.0,109.0,50.0,29.0,3.0,2
Jammu,Jammu,Jammu MAM Stadium  482,2026-03,94.0,94.0,41.0,25.0,2.0,3
Jammu,Jammu,Jammu Manda Zoo,2022-01,94.05218158785783,92.61538461538461,38.38461538461539,23.76923076923077,2.5112268095763217,1
Jammu,Jammu,Jammu Manda Zoo,2022-02,94.05218158785783,91.23076923076923,35.76923076923077,22.53846153846154,4.487933225159465,2
Jammu,Jammu,Jammu Manda Zoo,2022-03,54.738461538461536,91.23076923076923,32.6631995559172,16.733514529847653,3.623796294796823,3
Jammu,Jammu,Jammu Manda Zoo,2022-04,54.738461538461536,91.23076923076923,32.6631995559172,16.07552108858594,3.623796294796823,4
Jammu,Jammu,Jammu Manda Zoo,2022-05,54.738461538461536,91.23076923076923,32.6631995559172,16.07552108858594,3.623796294796823,5
Jammu,Jammu,Jammu Manda Zoo,2022-06,54.738461538461536,91.23076923076923,32.6631995559172,16.07552108858594,3.623796294796823,6
Jammu,Jammu,Jammu Manda Zoo,2022-07,54.738461538461536,91.23076923076923,32.6631995559172,16.07552108858594,3.6237962947968234,7
Jammu,Jammu,Jammu Manda Zoo,2022-08,94.39309303217156,97.17726946547947,45.4194897078592,16.90828403592742,5.830875792682721,8
Jammu,Jammu,Jammu Manda Zoo,2022-09,45.6,76.0,30.400000000000002,30.400000000000002,5.02690885583505,9
Jammu,Jammu,Jammu Manda Zoo,2022-10,45.6,76.0,30.400000000000002,30.400000000000002,4.6111396336377,10
Jammu,Jammu,Jammu Manda Zoo,2022-11,45.6,76.0,29.55466926072707,11.403647949739721,3.8668051825078686,11
Jammu,Jammu,Jammu Manda Zoo,2022-12,76.0,76.0,29.55466926072707,11.403647949739721,3.8668051825078686,12
Jammu,Jammu,Jammu Manda Zoo,2023-01,76.0,76.0,7.0,9.0,2.0,1
Jammu,Jammu,Jammu Manda Zoo,2023-02,80.0,80.0,10.0,5.0,1.0,2
Jammu,Jammu,Jammu Manda Zoo,2023-03,77.03576155084836,78.2,13.0,5.181818181818182,1.9533329514250852,3
Jammu,Jammu,Jammu Manda Zoo,2023-04,77.03576155084836,76.4,29.71503698215724,5.363636363636363,2.027582644487428,4
Jammu,Jammu,Jammu Manda Zoo,2023-05,45.84,76.4,29.71503698215724,11.403647949739721,3.8668051825078686,5
Jammu,Jammu,Jammu Manda Zoo,2023-06,71.0,71.0,27.381420196245138,11.19311757967995,3.8668051825078686,6
Jammu,Jammu,Jammu Manda Zoo,2023-07,71.0,71.0,25.0,13.149730426397582,3.9810587221465696,7
Jammu,Jammu,Jammu Manda Zoo,2023-08,71.0,71.0,25.0,13.516270526758976,3.9810587221465696,8
Jammu,Jammu,Jammu Manda Zoo,2023-09,66.0,66.0,24.0,11.808670007355554,4.082742222733614,9
Jammu,Jammu,Jammu Manda Zoo,2023-10,66.0,66.0,26.0,10.63834601760437,3.9073201338020547,10
Jammu,Jammu,Jammu Manda Zoo,2023-11,65.51989407793891,66.0,27.666666666666668,10.494907216719012,2.0,11
Jammu,Jammu,Jammu Manda Zoo,2023-12,65.51989407793891,71.5,29.333333333333332,12.358208430699452,1.0,12
Jammu,Jammu,Jammu Manda Zoo,2024-01,77.0,77.0,31.0,7.0,2.0,1
Jammu,Jammu,Jammu Manda Zoo,2024-02,81.0,81.0,27.0,5.0,2.0,2
Jammu,Jammu,Jammu Manda Zoo,2024-03,80.0,80.0,29.0,6.0,3.0,3
Jammu,Jammu,Jammu Manda Zoo,2024-04,74.0,74.0,21.0,5.0,2.0,4
Jammu,Jammu,Jammu Manda Zoo,2024-05,61.17035736268216,62.0,21.095238095238095,5.0,2.0069437716933836,5
Jammu,Jammu,Jammu Manda Zoo,2024-06,61.17035736268216,61.8780487804878,21.19047619047619,5.0,1.8633869798754517,6
Jammu,Jammu,Jammu Manda Zoo,2024-07,37.05365853658537,61.75609756097561,35.92907164227069,11.528282393213852,6.256633498302223,7
Jammu,Jammu,Jammu Manda Zoo,2024-08,37.05365853658537,61.75609756097561,35.92907164227069,11.61285731255391,6.256633498302223,8
Jammu,Jammu,Jammu Manda Zoo,2024-09,37.05365853658537,61.75609756097561,35.92907164227069,11.61285731255391,6.256633498302223,9
Jammu,Jammu,Jammu Manda Zoo,2024-10,37.05365853658537,61.75609756097561,35.92907164227069,11.61285731255391,6.256633498302223,10
Jammu,Jammu,Jammu Manda Zoo,2024-11,37.05365853658537,61.75609756097561,35.92907164227069,11.61285731255391,6.256633498302223,11
Jammu,Jammu,Jammu Manda Zoo,2024-12,37.05365853658537,61.75609756097561,35.92907164227069,11.612857312553908,6.256633498302224,12
Jammu,Jammu,Jammu Manda Zoo,2025-01,94.39309303217156,97.17726946547947,45.4194897078592,16.90828403592742,5.830875792682721,1
Jammu,Jammu,Jammu Manda Zoo,2025-02,94.39309303217156,97.17726946547947,45.4194897078592,16.90828403592742,5.830875792682721,2
Jammu,Jammu,Jammu Manda Zoo,2025-03,94.39309303217156,97.17726946547947,45.4194897078592,16.90828403592742,5.830875792682721,3
Jammu,Jammu,Jammu Manda Zoo,2025-04,94.39309303217156,97.17726946547947,45.4194897078592,16.90828403592742,5.830875792682721,4
Jammu,Jammu,Jammu Manda Zoo,2025-05,94.39309303217156,97.17726946547947,45.4194897078592,16.90828403592742,5.830875792682721,5
Jammu,Jammu,Jammu Manda Zoo,2025-06,94.39309303217156,97.17726946547947,45.4194897078592,16.90828403592742,5.830875792682721,6
Jammu,Jammu,Jammu Manda Zoo,2025-07,94.39309303217156,97.17726946547947,45.4194897078592,16.90828403592742,5.830875792682721,7
Jammu,Jammu,Jammu Manda Zoo,2025-08,94.39309303217156,97.17726946547947,45.4194897078592,16.90828403592742,5.830875792682721,8
Jammu,Jammu,Jammu Manda Zoo,2025-09,94.39309303217156,97.17726946547947,45.4194897078592,16.90828403592742,5.830875792682721,9
Jammu,Jammu,Jammu Manda Zoo,2025-10,94.39309303217156,97.17726946547947,45.4194897078592,16.90828403592742,5.830875792682721,10
Jammu,Jammu,Jammu Manda Zoo,2025-11,94.39309303217156,97.17726946547947,45.4194897078592,16.90828403592742,5.830875792682721,11
Jammu,Jammu,Jammu Manda Zoo,2025-12,94.39309303217156,97.17726946547947,45.4194897078592,16.90828403592742,5.830875792682721,12
Jammu,Jammu,Jammu Manda Zoo,2026-01,94.39309303217156,97.17726946547947,45.4194897078592,16.90828403592742,5.830875792682721,1
Jammu,Jammu,Jammu Manda Zoo,2026-02,94.39309303217156,97.17726946547947,45.4194897078592,16.90828403592742,5.830875792682721,2
Jammu,Jammu,Jammu Manda Zoo,2026-03,94.39309303217156,97.17726946547947,45.4194897078592,16.90828403592742,5.830875792682721,3
Jammu,Jammu,Jammu Nagbani Forest Office,2022-01,94.39309303217156,97.17726946547947,45.4194897078592,16.90828403592742,5.830875792682721,1
Jammu,Jammu,Jammu Nagbani Forest Office,2022-02,94.39309303217156,97.17726946547947,45.4194897078592,16.90828403592742,5.830875792682721,2
Jammu,Jammu,Jammu Nagbani Forest Office,2022-03,94.39309303217156,97.17726946547947,45.4194897078592,16.90828403592742,5.830875792682721,3
Jammu,Jammu,Jammu Nagbani Forest Office,2022-04,94.39309303217156,97.17726946547947,45.4194897078592,16.90828403592742,5.830875792682721,4
Jammu,Jammu,Jammu Nagbani Forest Office,2022-05,94.39309303217156,97.17726946547947,45.4194897078592,16.90828403592742,5.830875792682721,5
Jammu,Jammu,Jammu Nagbani Forest Office,2022-06,94.39309303217156,97.17726946547947,45.4194897078592,16.90828403592742,5.830875792682721,6
Jammu,Jammu,Jammu Nagbani Forest Office,2022-07,94.39309303217156,97.17726946547947,45.4194897078592,16.90828403592742,5.830875792682721,7
Jammu,Jammu,Jammu Nagbani Forest Office,2022-08,94.39309303217156,97.17726946547947,45.4194897078592,16.90828403592742,5.830875792682721,8
Jammu,Jammu,Jammu Nagbani Forest Office,2022-09,94.39309303217156,97.17726946547947,45.4194897078592,16.90828403592742,5.830875792682721,9
Jammu,Jammu,Jammu Nagbani Forest Office,2022-10,94.39309303217156,97.17726946547947,45.4194897078592,16.90828403592742,5.830875792682721,10
Jammu,Jammu,Jammu Nagbani Forest Office,2022-11,94.39309303217156,97.17726946547947,45.4194897078592,16.90828403592742,5.830875792682721,11
Jammu,Jammu,Jammu Nagbani Forest Office,2022-12,94.39309303217156,97.17726946547947,45.4194897078592,16.90828403592742,5.830875792682721,12
Jammu,Jammu,Jammu Nagbani Forest Office,2023-01,94.39309303217156,97.17726946547947,45.4194897078592,16.90828403592742,5.830875792682721,1
Jammu,Jammu,Jammu Nagbani Forest Office,2023-02,94.39309303217156,97.17726946547947,45.4194897078592,16.90828403592742,5.830875792682721,2
Jammu,Jammu,Jammu Nagbani Forest Office,2023-03,34.199999999999996,57.0,22.8,22.8,4.161936106835946,3
Jammu,Jammu,Jammu Nagbani Forest Office,2023-04,34.199999999999996,57.0,22.8,22.8,4.606001340947207,4
Jammu,Jammu,Jammu Nagbani Forest Office,2023-05,34.199999999999996,57.0,29.10033320848771,9.89241322172378,4.0058110057011405,5
Jammu,Jammu,Jammu Nagbani Forest Office,2023-06,57.0,57.0,29.10033320848771,9.89241322172378,4.0058110057011405,6
Jammu,Jammu,Jammu Nagbani Forest Office,2023-07,57.0,57.0,25.0,9.89241322172378,3.3133587604700696,7
Jammu,Jammu,Jammu Nagbani Forest Office,2023-08,60.0,60.0,26.0,10.006987550334108,3.3133587604700696,8
Jammu,Jammu,Jammu Nagbani Forest Office,2023-09,55.0,55.0,24.0,9.63543983248399,3.2304928363508933,9
Jammu,Jammu,Jammu Nagbani Forest Office,2023-10,53.0,53.0,25.0,9.81755946648691,3.3133587604700696,10
Jammu,Jammu,Jammu Nagbani Forest Office,2023-11,45.0,54.0,27.0,9.238900412607054,3.467083108059835,11
Jammu,Jammu,Jammu Nagbani Forest Office,2023-12,50.48424793785792,55.0,26.0,10.057532269990885,3.3133587604700696,12
Jammu,Jammu,Jammu Nagbani Forest Office,2024-01,56.0,56.0,25.0,5.0,2.0,1
Jammu,Jammu,Jammu Nagbani Forest Office,2024-02,53.0,53.0,24.0,4.0,2.0,2
Jammu,Jammu,Jammu Nagbani Forest Office,2024-03,74.0,74.0,29.0,5.0,4.0,3
Jammu,Jammu,Jammu Nagbani Forest Office,2024-04,61.0,61.0,24.0,3.0,1.0,4
Jammu,Jammu,Jammu Nagbani Forest Office,2024-05,63.0,63.0,23.0,4.0,2.0,5
Jammu,Jammu,Jammu Nagbani Forest Office,2024-06,81.0,81.0,31.0,6.0,2.0,6
Jammu,Jammu,Jammu Nagbani Forest Office,2024-07,59.0,59.0,21.0,4.0,2.0,7
Jammu,Jammu,Jammu Nagbani Forest Office,2024-08,48.0,48.0,15.0,4.0,2.0,8
Jammu,Jammu,Jammu Nagbani Forest Office,2024-09,62.44186976365565,63.0,15.0,4.5,1.704520764050405,9
Jammu,Jammu,Jammu Nagbani Forest Office,2024-10,78.0,78.0,15.0,5.0,1.0,10
Jammu,Jammu,Jammu Nagbani Forest Office,2024-11,87.7236634253959,86.0,24.0,9.0,2.6457461072548973,11
Jammu,Jammu,Jammu Nagbani Forest Office,2024-12,87.7236634253959,80.0,33.0,15.0,3.8021243346250007,12
Jammu,Jammu,Jammu Nagbani Forest Office,2025-01,83.0,83.0,42.0,17.0,3.0,1
Jammu,Jammu,Jammu Nagbani Forest Office,2025-02,90.0,73.0,65.0,13.0,2.0,2
Jammu,Jammu,Jammu Nagbani Forest Office,2025-03,69.0,69.0,33.0,17.0,2.0,3
Jammu,Jammu,Jammu Nagbani Forest Office,2025-04,90.0,90.0,43.0,7.0,1.0,4
Jammu,Jammu,Jammu Nagbani Forest Office,2025-05,100.0,100.0,50.0,9.333333333333334,4.712100181218527,5
Jammu,Jammu,Jammu Nagbani Forest Office,2025-06,89.0,89.0,5.0,11.666666666666668,2.8358406661380298,6
Jammu,Jammu,Jammu Nagbani Forest Office,2025-07,63.0,63.0,15.5,14.0,2.0,7
Jammu,Jammu,Jammu Nagbani Forest Office,2025-08,50.0,50.0,26.0,16.0,1.0,8
Jammu,Jammu,Jammu Nagbani Forest Office,2025-09,48.0,48.0,9.0,12.0,2.0,9
Jammu,Jammu,Jammu Nagbani Forest Office,2025-10,48.0,48.0,17.5,13.0,2.0,10
Jammu,Jammu,Jammu Nagbani Forest Office,2025-11,60.0,67.0,26.0,20.0,2.0,11
Jammu,Jammu,Jammu Nagbani Forest Office,2025-12,100.0,86.0,28.666666666666668,24.0,2.0,12
Jammu,Jammu,Jammu Nagbani Forest Office,2026-01,105.0,105.0,31.333333333333332,28.0,2.0,1
Jammu,Jammu,Jammu Nagbani Forest Office,2026-02,93.0,93.0,34.0,27.0,2.0,2
Jammu,Jammu,Jammu Nagbani Forest Office,2026-03,83.0,83.0,43.0,26.0,2.0,3
Jammu,Jammu,Jammu PDD Power House near High Court Janipur 1071,2022-01,74.0,74.0,40.125,20.0,3.0,1
Jammu,Jammu,Jammu PDD Power House near High Court Janipur 1071,2022-02,115.0,115.0,37.25,16.0,3.0,2
Jammu,Jammu,Jammu PDD Power House near High Court Janipur 1071,2022-03,106.0,106.0,47.847231934950955,18.0,2.0,3
Jammu,Jammu,Jammu PDD Power House near High Court Janipur 1071,2022-04,93.61287371363598,97.2,34.034447445215974,18.857142857142858,4.687385951249457,4
Jammu,Jammu,Jammu PDD Power House near High Court Janipur 1071,2022-05,93.61287371363598,88.4,26.51122267979937,19.714285714285715,3.583554660680032,5
Jammu,Jammu,Jammu PDD Power House near High Court Janipur 1071,2022-06,53.04,88.4,30.76629582413659,15.244371373092914,3.5870886293675532,6
Jammu,Jammu,Jammu PDD Power House near High Court Janipur 1071,2022-07,62.0,62.0,29.160932594322343,10.525676522406739,3.2052853695001375,7
Jammu,Jammu,Jammu PDD Power House near High Court Janipur 1071,2022-08,62.0,62.0,20.0,11.766223763553148,3.7133515753241215,8
Jammu,Jammu,Jammu PDD Power House near High Court Janipur 1071,2022-09,80.0,80.0,7.0,14.056953476174241,3.54708984483402,9
Jammu,Jammu,Jammu PDD Power House near High Court Janipur 1071,2022-10,106.0,106.0,41.0,24.0,2.0,10
Jammu,Jammu,Jammu PDD Power House near High Court Janipur 1071,2022-11,106.3222211265914,108.75,39.5,11.0,2.0,11
Jammu,Jammu,Jammu PDD Power House near High Court Janipur 1071,2022-12,106.3222211265914,111.5,38.0,12.0,4.658347089601394,12
Jammu,Jammu,Jammu PDD Power House near High Court Janipur 1071,2023-01,117.0,114.25,35.0,8.5,4.498586319349896,1
Jammu,Jammu,Jammu PDD Power House near High Court Janipur 1071,2023-02,117.0,117.0,32.0,5.0,3.9780549556396876,2
Jammu,Jammu,Jammu PDD Power House near High Court Janipur 1071,2023-03,125.0,125.0,23.0,10.0,5.419543443807956,3
Jammu,Jammu,Jammu PDD Power House near High Court Janipur 1071,2023-04,113.0,113.0,18.0,15.0,2.0,4
Jammu,Jammu,Jammu PDD Power House near High Court Janipur 1071,2023-05,112.0,112.0,10.0,13.0,2.0,5
Jammu,Jammu,Jammu PDD Power House near High Court Janipur 1071,2023-06,105.0,105.0,23.0,13.0,2.0,6
Jammu,Jammu,Jammu PDD Power House near High Court Janipur 1071,2023-07,92.0,92.0,19.0,9.0,1.0,7
Jammu,Jammu,Jammu PDD Power House near High Court Janipur 1071,2023-08,85.0,85.0,23.0,15.0,3.0,8
Jammu,Jammu,Jammu PDD Power House near High Court Janipur 1071,2023-09,80.0,80.0,25.0,17.0,3.0,9
Jammu,Jammu,Jammu PDD Power House near High Court Janipur 1071,2023-10,84.0,84.0,19.0,17.0,3.0,10
Jammu,Jammu,Jammu PDD Power House near High Court Janipur 1071,2023-11,105.0,105.0,35.0,20.0,3.0,11
Jammu,Jammu,Jammu PDD Power House near High Court Janipur 1071,2023-12,98.0,98.0,25.0,22.0,3.0,12
Jammu,Jammu,Jammu PDD Power House near High Court Janipur 1071,2024-01,108.0,108.0,34.0,20.0,2.0,1
Jammu,Jammu,Jammu PDD Power House near High Court Janipur 1071,2024-02,91.0,91.0,28.0,16.0,2.0,2
Jammu,Jammu,Jammu PDD Power House near High Court Janipur 1071,2024-03,98.0,98.0,27.0,18.0,3.0,3
Jammu,Jammu,Jammu PDD Power House near High Court Janipur 1071,2024-04,96.0,96.0,26.0,13.0,3.0,4
Jammu,Jammu,Jammu PDD Power House near High Court Janipur 1071,2024-05,102.0,102.0,17.0,20.0,4.0,5
Jammu,Jammu,Jammu PDD Power House near High Court Janipur 1071,2024-06,106.0,106.0,21.0,19.0,3.0,6
Jammu,Jammu,Jammu PDD Power House near High Court Janipur 1071,2024-07,94.0,94.0,6.0,14.0,2.0,7
Jammu,Jammu,Jammu PDD Power House near High Court Janipur 1071,2024-08,72.0,72.0,12.5,10.0,1.0,8
Jammu,Jammu,Jammu PDD Power House near High Court Janipur 1071,2024-09,81.0,81.0,19.0,14.5,4.006702617611334,9
Jammu,Jammu,Jammu PDD Power House near High Court Janipur 1071,2024-10,115.0,115.0,25.5,19.0,4.0,10
Jammu,Jammu,Jammu PDD Power House near High Court Janipur 1071,2024-11,130.0,129.0,32.0,22.0,4.0,11
Jammu,Jammu,Jammu PDD Power House near High Court Janipur 1071,2024-12,128.0,146.0,83.0,24.0,4.0,12
Jammu,Jammu,Jammu PDD Power House near High Court Janipur 1071,2025-01,163.0,163.0,93.0,26.0,4.0,1
Jammu,Jammu,Jammu PDD Power House near High Court Janipur 1071,2025-02,85.0,55.0,58.0,13.0,1.0,2
Jammu,Jammu,Jammu PDD Power House near High Court Janipur 1071,2025-03,93.0,93.0,47.0,28.0,3.0,3
Jammu,Jammu,Jammu PDD Power House near High Court Janipur 1071,2025-04,111.0,111.0,59.0,31.0,3.0,4
Jammu,Jammu,Jammu PDD Power House near High Court Janipur 1071,2025-05,103.0,103.0,57.0,27.333333333333332,8.007453430947237,5
Jammu,Jammu,Jammu PDD Power House near High Court Janipur 1071,2025-06,104.0,104.0,49.0,23.666666666666668,5.699802974819546,6
Jammu,Jammu,Jammu PDD Power House near High Court Janipur 1071,2025-07,79.0,79.0,26.0,20.0,2.0,7
Jammu,Jammu,Jammu PDD Power House near High Court Janipur 1071,2025-08,69.0,69.0,28.0,16.0,1.0,8
Jammu,Jammu,Jammu PDD Power House near High Court Janipur 1071,2025-09,71.0,71.0,4.0,17.0,2.0,9
Jammu,Jammu,Jammu PDD Power House near High Court Janipur 1071,2025-10,104.0,104.0,37.0,23.0,3.0,10
Jammu,Jammu,Jammu PDD Power House near High Court Janipur 1071,2025-11,109.0,109.0,31.333333333333332,28.0,3.0,11
Jammu,Jammu,Jammu PDD Power House near High Court Janipur 1071,2025-12,129.0,129.0,25.666666666666664,34.0,4.0,12
Jammu,Jammu,Jammu PDD Power House near High Court Janipur 1071,2026-01,124.0,124.0,20.0,35.0,3.0,1
Jammu,Jammu,Jammu PDD Power House near High Court Janipur 1071,2026-02,112.0,112.0,71.0,31.0,3.0,2
Jammu,Jammu,Jammu PDD Power House near High Court Janipur 1071,2026-03,110.0,110.0,57.0,28.0,2.0,3
