Region,District,Station,Date,AQI,PM10,PM2_5,NO2,SO2
Jammu,Jammu,Jammu MAM Stadium  482,2024-06-01,87.0,87.0,31.0,16.0,2.0
Jammu,Jammu,Jammu MAM Stadium  482,2024-07-01,79.0,79.0,8.0,13.0,2.0
Jammu,Jammu,Jammu MAM Stadium  482,2024-08-01,70.0,70.0,,7.0,1.0
Jammu,Jammu,Jammu MAM Stadium  482,2024-09-01,76.0,76.0,,,
Jammu,Jammu,Jammu MAM Stadium  482,2024-10-01,120.0,120.0,,18.0,4.0
Jammu,Jammu,Jammu MAM Stadium  482,2024-11-01,156.0,156.0,23.0,,5.0
Jammu,Jammu,Jammu MAM Stadium  482,2024-12-01,159.0,159.0,,,4.0
Jammu,Jammu,Jammu MAM Stadium  482,2025-01-01,167.0,167.0,111.0,25.0,3.0
Jammu,Jammu,Jammu MAM Stadium  482,2025-02-01,112.0,67.0,90.0,14.0,1.0
Jammu,Jammu,Jammu MAM Stadium  482,2025-03-01,94.0,94.0,37.0,31.0,3.0
Jammu,Jammu,Jammu MAM Stadium  482,2025-04-01,133.0,133.0,52.0,37.0,4.0
Jammu,Jammu,Jammu MAM Stadium  482,2025-05-01,103.0,103.0,49.0,,
Jammu,Jammu,Jammu MAM Stadium  482,2025-06-01,,,,,
Jammu,Jammu,Jammu MAM Stadium  482,2025-07-01,65.0,65.0,28.0,17.0,2.0
Jammu,Jammu,Jammu MAM Stadium  482,2025-08-01,56.0,56.0,27.0,13.0,1.0
Jammu,Jammu,Jammu MAM Stadium  482,2025-09-01,55.0,55.0,24.0,15.0,2.0
Jammu,Jammu,Jammu MAM Stadium  482,2025-10-01,69.0,69.0,30.0,19.0,3.0
Jammu,Jammu,Jammu MAM Stadium  482,2025-11-01,106.0,102.0,,,3.0
Jammu,Jammu,Jammu MAM Stadium  482,2025-12-01,127.0,127.0,,,3.0
Jammu,Jammu,Jammu MAM Stadium  482,2026-01-01,138.0,138.0,79.0,34.0,3.0
Jammu,Jammu,Jammu MAM Stadium  482,2026-02-01,109.0,109.0,50.0,29.0,3.0
Jammu,Jammu,Jammu MAM Stadium  482,2026-03-01,94.0,94.0,41.0,25.0,2.0
Jammu,Jammu,Jammu Manda Zoo,2022-01-01,,,,,
Jammu,Jammu,Jammu Manda Zoo,2022-02-01,,,,,
Jammu,Jammu,Jammu Manda Zoo,2022-03-01,,,,,
Jammu,Jammu,Jammu Manda Zoo,2022-04-01,,,,,
Jammu,Jammu,Jammu Manda Zoo,2022-05-01,,,,,
Jammu,Jammu,Jammu Manda Zoo,2022-06-01,,,,,
Jammu,Jammu,Jammu Manda Zoo,2022-07-01,,,,,
Jammu,Jammu,Jammu Manda Zoo,2022-08-01,,,,,
Jammu,Jammu,Jammu Manda Zoo,2022-09-01,,,,,
Jammu,Jammu,Jammu Manda Zoo,2022-10-01,,,,,
Jammu,Jammu,Jammu Manda Zoo,2022-11-01,,,,,
Jammu,Jammu,Jammu Manda Zoo,2022-12-01,,,,,
Jammu,Jammu,Jammu Manda Zoo,2023-01-01,76.0,76.0,7.0,9.0,2.0
Jammu,Jammu,Jammu Manda Zoo,2023-02-01,80.0,80.0,,5.0,1.0
Jammu,Jammu,Jammu Manda Zoo,2023-03-01,,,,,
Jammu,Jammu,Jammu Manda Zoo,2023-04-01,,,,,
Jammu,Jammu,Jammu Manda Zoo,2023-05-01,,,,,
Jammu,Jammu,Jammu Manda Zoo,2023-06-01,,,,,
Jammu,Jammu,Jammu Manda Zoo,2023-07-01,71.0,71.0,25.0,,
Jammu,Jammu,Jammu Manda Zoo,2023-08-01,71.0,71.0,25.0,,
Jammu,Jammu,Jammu Manda Zoo,2023-09-01,66.0,66.0,24.0,,
Jammu,Jammu,Jammu Manda Zoo,2023-10-01,66.0,66.0,26.0,,
Jammu,Jammu,Jammu Manda Zoo,2023-11-01,,66.0,,,2.0
Jammu,Jammu,Jammu Manda Zoo,2023-12-01,,,,,1.0
Jammu,Jammu,Jammu Manda Zoo,2024-01-01,77.0,77.0,31.0,7.0,2.0
Jammu,Jammu,Jammu Manda Zoo,2024-02-01,81.0,81.0,27.0,5.0,2.0
Jammu,Jammu,Jammu Manda Zoo,2024-03-01,80.0,80.0,29.0,6.0,3.0
Jammu,Jammu,Jammu Manda Zoo,2024-04-01,74.0,74.0,21.0,5.0,2.0
Jammu,Jammu,Jammu Manda Zoo,2024-05-01,,62.0,,,
Jammu,Jammu,Jammu Manda Zoo,2024-06-01,,,,,
Jammu,Jammu,Jammu Manda Zoo,2024-07-01,,,,,
Jammu,Jammu,Jammu Manda Zoo,2024-08-01,,,,,
Jammu,Jammu,Jammu Manda Zoo,2024-09-01,,,,,
Jammu,Jammu,Jammu Manda Zoo,2024-10-01,,,,,
Jammu,Jammu,Jammu Manda Zoo,2024-11-01,,,,,
Jammu,Jammu,Jammu Manda Zoo,2024-12-01,,,,,
Jammu,Jammu,Jammu Manda Zoo,2025-01-01,,,,,
Jammu,Jammu,Jammu Manda Zoo,2025-02-01,,,,,
Jammu,Jammu,Jammu Manda Zoo,2025-03-01,,,,,
Jammu,Jammu,Jammu Manda Zoo,2025-04-01,,,,,
Jammu,Jammu,Jammu Manda Zoo,2025-05-01,,,,,
Jammu,Jammu,Jammu Manda Zoo,2025-06-01,,,,,
Jammu,Jammu,Jammu Manda Zoo,2025-07-01,,,,,
Jammu,Jammu,Jammu Manda Zoo,2025-08-01,,,,,
Jammu,Jammu,Jammu Manda Zoo,2025-09-01,,,,,
Jammu,Jammu,Jammu Manda Zoo,2025-10-01,,,,,
Jammu,Jammu,Jammu Manda Zoo,2025-11-01,,,,,
Jammu,Jammu,Jammu Manda Zoo,2025-12-01,,,,,
Jammu,Jammu,Jammu Manda Zoo,2026-01-01,,,,,
Jammu,Jammu,Jammu Manda Zoo,2026-02-01,,,,,
Jammu,Jammu,Jammu Manda Zoo,2026-03-01,,,,,
Jammu,Jammu,Jammu Nagbani Forest Office,2022-01-01,,,,,
Jammu,Jammu,Jammu Nagbani Forest Office,2022-02-01,,,,,
Jammu,Jammu,Jammu Nagbani Forest Office,2022-03-01,,,,,
Jammu,Jammu,Jammu Nagbani Forest Office,2022-04-01,,,,,
Jammu,Jammu,Jammu Nagbani Forest Office,2022-05-01,,,,,
Jammu,Jammu,Jammu Nagbani Forest Office,2022-06-01,,,,,
Jammu,Jammu,Jammu Nagbani Forest Office,2022-07-01,,,,,
Jammu,Jammu,Jammu Nagbani Forest Office,2022-08-01,,,,,
Jammu,Jammu,Jammu Nagbani Forest Office,2022-09-01,,,,,
Jammu,Jammu,Jammu Nagbani Forest Office,2022-10-01,,,,,
Jammu,Jammu,Jammu Nagbani Forest Office,2022-11-01,,,,,
Jammu,Jammu,Jammu Nagbani Forest Office,2022-12-01,,,,,
Jammu,Jammu,Jammu Nagbani Forest Office,2023-01-01,,,,,
Jammu,Jammu,Jammu Nagbani Forest Office,2023-02-01,,,,,
Jammu,Jammu,Jammu Nagbani Forest Office,2023-03-01,,,,,
Jammu,Jammu,Jammu Nagbani Forest Office,2023-04-01,,,,,
Jammu,Jammu,Jammu Nagbani Forest Office,2023-05-01,,,,,
Jammu,Jammu,Jammu Nagbani Forest Office,2023-06-01,,,,,
Jammu,Jammu,Jammu Nagbani Forest Office,2023-07-01,57.0,57.0,25.0,,
Jammu,Jammu,Jammu Nagbani Forest Office,2023-08-01,60.0,60.0,26.0,,
Jammu,Jammu,Jammu Nagbani Forest Office,2023-09-01,55.0,55.0,24.0,,
Jammu,Jammu,Jammu Nagbani Forest Office,2023-10-01,53.0,53.0,25.0,,
Jammu,Jammu,Jammu Nagbani Forest Office,2023-11-01,45.0,,27.0,,
Jammu,Jammu,Jammu Nagbani Forest Office,2023-12-01,,,26.0,,
Jammu,Jammu,Jammu Nagbani Forest Office,2024-01-01,56.0,56.0,25.0,5.0,2.0
Jammu,Jammu,Jammu Nagbani Forest Office,2024-02-01,53.0,53.0,24.0,4.0,2.0
Jammu,Jammu,Jammu Nagbani Forest Office,2024-03-01,74.0,74.0,29.0,5.0,4.0
Jammu,Jammu,Jammu Nagbani Forest Office,2024-04-01,61.0,61.0,24.0,3.0,1.0
Jammu,Jammu,Jammu Nagbani Forest Office,2024-05-01,63.0,63.0,23.0,4.0,2.0
Jammu,Jammu,Jammu Nagbani Forest Office,2024-06-01,81.0,81.0,31.0,6.0,2.0
Jammu,Jammu,Jammu Nagbani Forest Office,2024-07-01,59.0,59.0,21.0,4.0,2.0
Jammu,Jammu,Jammu Nagbani Forest Office,2024-08-01,48.0,48.0,15.0,4.0,2.0
Jammu,Jammu,Jammu Nagbani Forest Office,2024-09-01,,,,,
Jammu,Jammu,Jammu Nagbani Forest Office,2024-10-01,78.0,78.0,15.0,5.0,1.0
Jammu,Jammu,Jammu Nagbani Forest Office,2024-11-01,,86.0,,9.0,
Jammu,Jammu,Jammu Nagbani Forest Office,2024-12-01,,80.0,,15.0,
Jammu,Jammu,Jammu Nagbani Forest Office,2025-01-01,83.0,83.0,42.0,17.0,3.0
Jammu,Jammu,Jammu Nagbani Forest Office,2025-02-01,90.0,73.0,65.0,13.0,2.0
Jammu,Jammu,Jammu Nagbani Forest Office,2025-03-01,69.0,69.0,33.0,17.0,2.0
Jammu,Jammu,Jammu Nagbani Forest Office,2025-04-01,90.0,90.0,43.0,7.0,1.0
Jammu,Jammu,Jammu Nagbani Forest Office,2025-05-01,100.0,100.0,50.0,,
Jammu,Jammu,Jammu Nagbani Forest Office,2025-06-01,89.0,89.0,5.0,,
Jammu,Jammu,Jammu Nagbani Forest Office,2025-07-01,63.0,63.0,,14.0,2.0
Jammu,Jammu,Jammu Nagbani Forest Office,2025-08-01,50.0,50.0,26.0,16.0,1.0
Jammu,Jammu,Jammu Nagbani Forest Office,2025-09-01,48.0,48.0,9.0,12.0,2.0
Jammu,Jammu,Jammu Nagbani Forest Office,2025-10-01,48.0,48.0,,13.0,2.0
Jammu,Jammu,Jammu Nagbani Forest Office,2025-11-01,60.0,,26.0,20.0,2.0
Jammu,Jammu,Jammu Nagbani Forest Office,2025-12-01,100.0,,,,2.0
Jammu,Jammu,Jammu Nagbani Forest Office,2026-01-01,105.0,105.0,,28.0,2.0
Jammu,Jammu,Jammu Nagbani Forest Office,2026-02-01,93.0,93.0,34.0,27.0,2.0
Jammu,Jammu,Jammu Nagbani Forest Office,2026-03-01,83.0,83.0,43.0,26.0,2.0
Jammu,Jammu,Jammu PDD Power House near High Court Janipur 1071,2022-01-01,74.0,74.0,,20.0,3.0
Jammu,Jammu,Jammu PDD Power House near High Court Janipur 1071,2022-02-01,115.0,115.0,,16.0,3.0
Jammu,Jammu,Jammu PDD Power House near High Court Janipur 1071,2022-03-01,106.0,106.0,,18.0,2.0
Jammu,Jammu,Jammu PDD Power House near High Court Janipur 1071,2022-04-01,,,,,
Jammu,Jammu,Jammu PDD Power House near High Court Janipur 1071,2022-05-01,,,,,
Jammu,Jammu,Jammu PDD Power House near High Court Janipur 1071,2022-06-01,,,,,
Jammu,Jammu,Jammu PDD Power House near High Court Janipur 1071,2022-07-01,,,,,
Jammu,Jammu,Jammu PDD Power House near High Court Janipur 1071,2022-08-01,62.0,62.0,20.0,,
Jammu,Jammu,Jammu PDD Power House near High Court Janipur 1071,2022-09-01,80.0,80.0,7.0,,
Jammu,Jammu,Jammu PDD Power House near High Court Janipur 1071,2022-10-01,106.0,106.0,41.0,24.0,2.0
Jammu,Jammu,Jammu PDD Power House near High Court Janipur 1071,2022-11-01,,,,11.0,2.0
Jammu,Jammu,Jammu PDD Power House near High Court Janipur 1071,2022-12-01,,,38.0,12.0,
Jammu,Jammu,Jammu PDD Power House near High Court Janipur 1071,2023-01-01,,,,,
Jammu,Jammu,Jammu PDD Power House near High Court Janipur 1071,2023-02-01,117.0,117.0,32.0,5.0,
Jammu,Jammu,Jammu PDD Power House near High Court Janipur 1071,2023-03-01,125.0,125.0,23.0,,
Jammu,Jammu,Jammu PDD Power House near High Court Janipur 1071,2023-04-01,113.0,113.0,18.0,15.0,2.0
Jammu,Jammu,Jammu PDD Power House near High Court Janipur 1071,2023-05-01,112.0,112.0,10.0,13.0,2.0
Jammu,Jammu,Jammu PDD Power House near High Court Janipur 1071,2023-06-01,105.0,105.0,23.0,13.0,2.0
Jammu,Jammu,Jammu PDD Power House near High Court Janipur 1071,2023-07-01,92.0,92.0,19.0,9.0,1.0
Jammu,Jammu,Jammu PDD Power House near High Court Janipur 1071,2023-08-01,85.0,85.0,23.0,15.0,3.0
Jammu,Jammu,Jammu PDD Power House near High Court Janipur 1071,2023-09-01,80.0,80.0,25.0,17.0,3.0
Jammu,Jammu,Jammu PDD Power House near High Court Janipur 1071,2023-10-01,84.0,84.0,19.0,17.0,3.0
Jammu,Jammu,Jammu PDD Power House near High Court Janipur 1071,2023-11-01,105.0,105.0,35.0,20.0,3.0
Jammu,Jammu,Jammu PDD Power House near High Court Janipur 1071,2023-12-01,98.0,98.0,25.0,22.0,3.0
Jammu,Jammu,Jammu PDD Power House near High Court Janipur 1071,2024-01-01,108.0,108.0,34.0,20.0,2.0
Jammu,Jammu,Jammu PDD Power House near High Court Janipur 1071,2024-02-01,91.0,91.0,28.0,16.0,2.0
Jammu,Jammu,Jammu PDD Power House near High Court Janipur 1071,2024-03-01,98.0,98.0,27.0,18.0,3.0
Jammu,Jammu,Jammu PDD Power House near High Court Janipur 1071,2024-04-01,96.0,96.0,26.0,13.0,3.0
Jammu,Jammu,Jammu PDD Power House near High Court Janipur 1071,2024-05-01,102.0,102.0,17.0,20.0,4.0
Jammu,Jammu,Jammu PDD Power House near High Court Janipur 1071,2024-06-01,106.0,106.0,21.0,19.0,3.0
Jammu,Jammu,Jammu PDD Power House near High Court Janipur 1071,2024-07-01,94.0,94.0,6.0,14.0,2.0
Jammu,Jammu,Jammu PDD Power House near High Court Janipur 1071,2024-08-01,72.0,72.0,,10.0,1.0
Jammu,Jammu,Jammu PDD Power House near High Court Janipur 1071,2024-09-01,81.0,81.0,,,
Jammu,Jammu,Jammu PDD Power House near High Court Janipur 1071,2024-10-01,115.0,115.0,,19.0,4.0
Jammu,Jammu,Jammu PDD Power House near High Court Janipur 1071,2024-11-01,130.0,129.0,32.0,22.0,4.0
Jammu,Jammu,Jammu PDD Power House near High Court Janipur 1071,2024-12-01,128.0,,83.0,,4.0
Jammu,Jammu,Jammu PDD Power House near High Court Janipur 1071,2025-01-01,163.0,163.0,93.0,26.0,4.0
Jammu,Jammu,Jammu PDD Power House near High Court Janipur 1071,2025-02-01,85.0,55.0,58.0,13.0,1.0
Jammu,Jammu,Jammu PDD Power House near High Court Janipur 1071,2025-03-01,93.0,93.0,47.0,28.0,3.0
Jammu,Jammu,Jammu PDD Power House near High Court Janipur 1071,2025-04-01,111.0,111.0,59.0,31.0,3.0
Jammu,Jammu,Jammu PDD Power House near High Court Janipur 1071,2025-05-01,103.0,103.0,57.0,,
Jammu,Jammu,Jammu PDD Power House near High Court Janipur 1071,2025-06-01,104.0,104.0,49.0,,
Jammu,Jammu,Jammu PDD Power House near High Court Janipur 1071,2025-07-01,79.0,79.0,26.0,20.0,2.0
Jammu,Jammu,Jammu PDD Power House near High Court Janipur 1071,2025-08-01,69.0,69.0,28.0,16.0,1.0
Jammu,Jammu,Jammu PDD Power House near High Court Janipur 1071,2025-09-01,71.0,71.0,4.0,17.0,2.0
Jammu,Jammu,Jammu PDD Power House near High Court Janipur 1071,2025-10-01,104.0,104.0,37.0,23.0,3.0
Jammu,Jammu,Jammu PDD Power House near High Court Janipur 1071,2025-11-01,109.0,109.0,,28.0,3.0
Jammu,Jammu,Jammu PDD Power House near High Court Janipur 1071,2025-12-01,129.0,129.0,,34.0,4.0
Jammu,Jammu,Jammu PDD Power House near High Court Janipur 1071,2026-01-01,124.0,124.0,20.0,35.0,3.0
Jammu,Jammu,Jammu PDD Power House near High Court Janipur 1071,2026-02-01,112.0,112.0,71.0,31.0,3.0
Jammu,Jammu,Jammu PDD Power House near High Court Janipur 1071,2026-03-01,110.0,110.0,57.0,28.0,2.0
Jammu,Jammu,Jammu Sidhra Forest Nursery,2022-01-01,,,,,
Jammu,Jammu,Jammu Sidhra Forest Nursery,2022-02-01,,,,,
Jammu,Jammu,Jammu Sidhra Forest Nursery,2022-03-01,,,,,
Jammu,Jammu,Jammu Sidhra Forest Nursery,2022-04-01,,,,,
Jammu,Jammu,Jammu Sidhra Forest Nursery,2022-05-01,,,,,
Jammu,Jammu,Jammu Sidhra Forest Nursery,2022-06-01,,,,,
Jammu,Jammu,Jammu Sidhra Forest Nursery,2022-07-01,,,,,
Jammu,Jammu,Jammu Sidhra Forest Nursery,2022-08-01,,,,,
Jammu,Jammu,Jammu Sidhra Forest Nursery,2022-09-01,,,,,
Jammu,Jammu,Jammu Sidhra Forest Nursery,2022-10-01,,,,,
Jammu,Jammu,Jammu Sidhra Forest Nursery,2022-11-01,,,,,
Jammu,Jammu,Jammu Sidhra Forest Nursery,2022-12-01,,,,,
Jammu,Jammu,Jammu Sidhra Forest Nursery,2023-01-01,,,,,
Jammu,Jammu,Jammu Sidhra Forest Nursery,2023-02-01,,,,,
Jammu,Jammu,Jammu Sidhra Forest Nursery,2023-03-01,,,,,
Jammu,Jammu,Jammu Sidhra Forest Nursery,2023-04-01,,,,,
Jammu,Jammu,Jammu Sidhra Forest Nursery,2023-05-01,,,,,
Jammu,Jammu,Jammu Sidhra Forest Nursery,2023-06-01,,,,,
Jammu,Jammu,Jammu Sidhra Forest Nursery,2023-07-01,55.0,55.0,26.0,,
Jammu,Jammu,Jammu Sidhra Forest Nursery,2023-08-01,55.0,55.0,22.0,,
Jammu,Jammu,Jammu Sidhra Forest Nursery,2023-09-01,56.0,56.0,4.0,,
Jammu,Jammu,Jammu Sidhra Forest Nursery,2023-10-01,57.0,57.0,23.0,,
Jammu,Jammu,Jammu Sidhra Forest Nursery,2023-11-01,74.0,,16.0,4.0,1.0
Jammu,Jammu,Jammu Sidhra Forest Nursery,2023-12-01,,,,5.0,
Jammu,Jammu,Jammu Sidhra Forest Nursery,2024-01-01,75.0,75.0,31.0,5.0,2.0
Jammu,Jammu,Jammu Sidhra Forest Nursery,2024-02-01,66.0,66.0,27.0,5.0,2.0
Jammu,Jammu,Jammu Sidhra Forest Nursery,2024-03-01,75.0,75.0,30.0,4.0,2.0
Jammu,Jammu,Jammu Sidhra Forest Nursery,2024-04-01,66.0,66.0,12.0,3.0,2.0
Jammu,Jammu,Jammu Sidhra Forest Nursery,2024-05-01,58.0,58.0,24.0,3.0,1.0
Jammu,Jammu,Jammu Sidhra Forest Nursery,2024-06-01,66.0,66.0,25.0,3.0,2.0
Jammu,Jammu,Jammu Sidhra Forest Nursery,2024-07-01,63.0,63.0,24.0,2.0,2.0
Jammu,Jammu,Jammu Sidhra Forest Nursery,2024-08-01,50.0,50.0,2.0,2.0,1.0
Jammu,Jammu,Jammu Sidhra Forest Nursery,2024-09-01,66.0,66.0,25.0,,
Jammu,Jammu,Jammu Sidhra Forest Nursery,2024-10-01,80.0,80.0,17.0,3.0,1.0
Jammu,Jammu,Jammu Sidhra Forest Nursery,2024-11-01,95.0,95.0,,8.0,1.0
Jammu,Jammu,Jammu Sidhra Forest Nursery,2024-12-01,99.0,,40.0,12.0,2.0
Jammu,Jammu,Jammu Sidhra Forest Nursery,2025-01-01,108.0,108.0,44.0,24.0,3.0
Jammu,Jammu,Jammu Sidhra Forest Nursery,2025-02-01,67.0,31.0,52.0,8.0,1.0
Jammu,Jammu,Jammu Sidhra Forest Nursery,2025-03-01,77.0,77.0,32.0,20.0,2.0
Jammu,Jammu,Jammu Sidhra Forest Nursery,2025-04-01,84.0,84.0,,9.0,1.0
Jammu,Jammu,Jammu Sidhra Forest Nursery,2025-05-01,92.0,92.0,28.0,,
Jammu,Jammu,Jammu Sidhra Forest Nursery,2025-06-01,90.0,90.0,,,
Jammu,Jammu,Jammu Sidhra Forest Nursery,2025-07-01,63.0,63.0,,14.0,2.0
Jammu,Jammu,Jammu Sidhra Forest Nursery,2025-08-01,53.0,53.0,,12.0,1.0
Jammu,Jammu,Jammu Sidhra Forest Nursery,2025-09-01,52.0,52.0,3.0,13.0,2.0
Jammu,Jammu,Jammu Sidhra Forest Nursery,2025-10-01,60.0,60.0,,13.0,
Jammu,Jammu,Jammu Sidhra Forest Nursery,2025-11-01,73.0,73.0,27.0,,
Jammu,Jammu,Jammu Sidhra Forest Nursery,2025-12-01,103.0,,,,
Jammu,Jammu,Jammu Sidhra Forest Nursery,2026-01-01,112.0,112.0,,28.0,2.0
Jammu,Jammu,Jammu Sidhra Forest Nursery,2026-02-01,92.0,92.0,40.0,27.0,2.0
Jammu,Jammu,Jammu Sidhra Forest Nursery,2026-03-01,78.0,78.0,22.0,22.0,2.0
Jammu,Jammu,Jammu Vikram Chowk Forest Information Center 1072,2022-01-01,67.0,67.0,18.0,21.0,3.0
Jammu,Jammu,Jammu Vikram Chowk Forest Information Center 1072,2022-02-01,343.0,343.0,75.0,34.0,3.0
Jammu,Jammu,Jammu Vikram Chowk Forest Information Center 1072,2022-03-01,448.0,448.0,85.0,39.0,7.0
Jammu,Jammu,Jammu Vikram Chowk Forest Information Center 1072,2022-04-01,,,,,
Jammu,Jammu,Jammu Vikram Chowk Forest Information Center 1072,2022-05-01,,,,,
Jammu,Jammu,Jammu Vikram Chowk Forest Information Center 1072,2022-06-01,,,,,
Jammu,Jammu,Jammu Vikram Chowk Forest Information Center 1072,2022-07-01,,,,,
Jammu,Jammu,Jammu Vikram Chowk Forest Information Center 1072,2022-08-01,203.0,203.0,49.0,26.0,4.0
Jammu,Jammu,Jammu Vikram Chowk Forest Information Center 1072,2022-09-01,71.0,70.0,15.0,22.0,3.0
Jammu,Jammu,Jammu Vikram Chowk Forest Information Center 1072,2022-10-01,102.0,102.0,46.0,24.0,3.0
Jammu,Jammu,Jammu Vikram Chowk Forest Information Center 1072,2022-11-01,,,48.0,,
Jammu,Jammu,Jammu Vikram Chowk Forest Information Center 1072,2022-12-01,,,58.0,,
Jammu,Jammu,Jammu Vikram Chowk Forest Information Center 1072,2023-01-01,107.0,107.0,33.0,18.0,3.0
Jammu,Jammu,Jammu Vikram Chowk Forest Information Center 1072,2023-02-01,113.0,113.0,49.0,6.0,
Jammu,Jammu,Jammu Vikram Chowk Forest Information Center 1072,2023-03-01,114.0,114.0,55.0,,
Jammu,Jammu,Jammu Vikram Chowk Forest Information Center 1072,2023-04-01,100.0,100.0,40.0,21.0,2.0
Jammu,Jammu,Jammu Vikram Chowk Forest Information Center 1072,2023-05-01,81.0,81.0,35.0,16.0,2.0
Jammu,Jammu,Jammu Vikram Chowk Forest Information Center 1072,2023-06-01,90.0,90.0,30.0,19.0,3.0
Jammu,Jammu,Jammu Vikram Chowk Forest Information Center 1072,2023-07-01,85.0,85.0,37.0,17.0,3.0
Jammu,Jammu,Jammu Vikram Chowk Forest Information Center 1072,2023-08-01,76.0,76.0,32.0,20.0,3.0
Jammu,Jammu,Jammu Vikram Chowk Forest Information Center 1072,2023-09-01,75.0,75.0,35.0,22.0,3.0
Jammu,Jammu,Jammu Vikram Chowk Forest Information Center 1072,2023-10-01,,68.0,31.0,,3.0
Jammu,Jammu,Jammu Vikram Chowk Forest Information Center 1072,2023-11-01,,104.0,37.0,,5.0
Jammu,Jammu,Jammu Vikram Chowk Forest Information Center 1072,2023-12-01,,104.0,39.0,,
Jammu,Jammu,Jammu Vikram Chowk Forest Information Center 1072,2024-01-01,98.0,98.0,39.0,18.0,2.0
Jammu,Jammu,Jammu Vikram Chowk Forest Information Center 1072,2024-02-01,102.0,102.0,34.0,17.0,3.0
Jammu,Jammu,Jammu Vikram Chowk Forest Information Center 1072,2024-03-01,110.0,110.0,38.0,21.0,6.0
Jammu,Jammu,Jammu Vikram Chowk Forest Information Center 1072,2024-04-01,95.0,95.0,34.0,13.0,2.0
Jammu,Jammu,Jammu Vikram Chowk Forest Information Center 1072,2024-05-01,106.0,106.0,39.0,19.0,4.0
Jammu,Jammu,Jammu Vikram Chowk Forest Information Center 1072,2024-06-01,109.0,109.0,37.0,14.0,2.0
Jammu,Jammu,Jammu Vikram Chowk Forest Information Center 1072,2024-07-01,99.0,99.0,,13.0,2.0
Jammu,Jammu,Jammu Vikram Chowk Forest Information Center 1072,2024-08-01,76.0,76.0,,13.0,2.0
Jammu,Jammu,Jammu Vikram Chowk Forest Information Center 1072,2024-09-01,97.0,97.0,,,
Jammu,Jammu,Jammu Vikram Chowk Forest Information Center 1072,2024-10-01,134.0,134.0,,,4.0
Jammu,Jammu,Jammu Vikram Chowk Forest Information Center 1072,2024-11-01,185.0,185.0,27.0,,7.0
Jammu,Jammu,Jammu Vikram Chowk Forest Information Center 1072,2024-12-01,171.0,171.0,,,4.0
Jammu,Jammu,Jammu Vikram Chowk Forest Information Center 1072,2025-01-01,180.0,180.0,96.0,36.0,5.0
Jammu,Jammu,Jammu Vikram Chowk Forest Information Center 1072,2025-02-01,134.0,105.0,94.0,27.0,3.0
Jammu,Jammu,Jammu Vikram Chowk Forest Information Center 1072,2025-03-01,102.0,102.0,51.0,32.0,3.0
Jammu,Jammu,Jammu Vikram Chowk Forest Information Center 1072,2025-04-01,115.0,115.0,55.0,31.0,3.0
Jammu,Jammu,Jammu Vikram Chowk Forest Information Center 1072,2025-05-01,118.0,118.0,63.0,,
Jammu,Jammu,Jammu Vikram Chowk Forest Information Center 1072,2025-06-01,110.0,110.0,56.0,,
Jammu,Jammu,Jammu Vikram Chowk Forest Information Center 1072,2025-07-01,84.0,84.0,29.0,24.0,2.0
Jammu,Jammu,Jammu Vikram Chowk Forest Information Center 1072,2025-08-01,64.0,64.0,29.0,21.0,2.0
Jammu,Jammu,Jammu Vikram Chowk Forest Information Center 1072,2025-09-01,74.0,74.0,22.0,16.0,2.0
Jammu,Jammu,Jammu Vikram Chowk Forest Information Center 1072,2025-10-01,110.0,110.0,51.0,25.0,4.0
Jammu,Jammu,Jammu Vikram Chowk Forest Information Center 1072,2025-11-01,127.0,127.0,59.0,35.0,3.0
Jammu,Jammu,Jammu Vikram Chowk Forest Information Center 1072,2025-12-01,133.0,133.0,80.0,39.0,3.0
Jammu,Jammu,Jammu Vikram Chowk Forest Information Center 1072,2026-01-01,162.0,162.0,101.0,45.0,3.0
Jammu,Jammu,Jammu Vikram Chowk Forest Information Center 1072,2026-02-01,140.0,140.0,74.0,41.0,4.0
Jammu,Jammu,Jammu Vikram Chowk Forest Information Center 1072,2026-03-01,144.0,144.0,71.0,40.0,4.0
Jammu,Jammu,Samba BariBrahmna Industrial area 507,2022-01-01,134.0,134.0,46.0,26.0,2.0
Jammu,Jammu,Samba BariBrahmna Industrial area 507,2022-02-01,178.0,178.0,64.0,28.0,5.0
Jammu,Jammu,Samba BariBrahmna Industrial area 507,2022-03-01,166.0,166.0,60.0,26.0,5.0
Jammu,Jammu,Samba BariBrahmna Industrial area 507,2022-04-01,178.0,178.0,61.0,29.0,3.0
Jammu,Jammu,Samba BariBrahmna Industrial area 507,2022-05-01,182.0,182.0,73.0,34.0,4.0
Jammu,Jammu,Samba BariBrahmna Industrial area 507,2022-06-01,207.0,207.0,78.0,38.0,4.0
Jammu,Jammu,Samba BariBrahmna Industrial area 507,2022-07-01,138.0,138.0,52.0,28.0,4.0
Jammu,Jammu,Samba BariBrahmna Industrial area 507,2022-08-01,143.0,143.0,43.0,25.0,3.0
Jammu,Jammu,Samba BariBrahmna Industrial area 507,2022-09-01,124.0,124.0,13.0,25.0,3.0
Jammu,Jammu,Samba BariBrahmna Industrial area 507,2022-10-01,145.0,145.0,,,3.0
Jammu,Jammu,Samba BariBrahmna Industrial area 507,2022-11-01,,161.0,,,2.0
