Station,PM10,AQI,NO2,District,PM2_5,SO2,Date,Region
"J&K PCC Rajbagh Srinagar (PM-10, PM-2.5) 910",49.0,79.0,12.0,Srinagar,29.0,7.0,3991-09-02,Kashmir
"J&K PCC Rajbagh Srinagar (PM-10, PM-2.5) 910",52.0,93.0,14.0,Srinagar,35.0,7.0,3991-10-02,Kashmir
"J&K PCC Rajbagh Srinagar (PM-10, PM-2.5) 910",54.0,105.0,12.0,Srinagar,34.0,7.0,3991-11-02,Kashmir
"J&K PCC Rajbagh Srinagar (PM-10, PM-2.5) 910",56.0,103.0,17.0,Srinagar,27.0,9.0,3991-12-02,Kashmir
"J&K PCC Rajbagh Srinagar (PM-10, PM-2.5) 910",59.0,88.0,11.0,Srinagar,29.0,6.0,3992-01-02,Kashmir
"J&K PCC Rajbagh Srinagar (PM-10, PM-2.5) 910",59.0,91.0,13.0,Srinagar,31.0,6.0,3992-02-02,Kashmir
"J&K PCC Rajbagh Srinagar (PM-10, PM-2.5) 910",81.0,109.0,17.0,Srinagar,27.0,8.0,3992-03-01,Kashmir
"J&K PCC Rajbagh Srinagar (PM-10, PM-2.5) 910",38.0,88.0,9.0,Srinagar,50.0,4.0,3992-04-01,Kashmir
"J&K PCC Rajbagh Srinagar (PM-10, PM-2.5) 910",101.0,101.0,22.0,Srinagar,85.0,9.0,3992-05-01,Kashmir
"J&K PCC Rajbagh Srinagar (PM-10, PM-2.5) 910",48.0,92.0,13.0,Srinagar,43.0,6.0,3992-06-01,Kashmir
"J&K PCC Rajbagh Srinagar (PM-10, PM-2.5) 910",50.0,93.0,11.0,Srinagar,43.0,5.0,3992-07-01,Kashmir
"J&K PCC Rajbagh Srinagar (PM-10, PM-2.5) 910",38.0,74.0,11.0,Srinagar,35.0,4.0,3992-08-01,Kashmir
"J&K PCC Rajbagh Srinagar (PM-10, PM-2.5) 910",55.0,94.0,12.0,Srinagar,38.0,6.0,3992-09-01,Kashmir
"J&K PCC Rajbagh Srinagar (PM-10, PM-2.5) 910",56.0,89.0,11.0,Srinagar,32.0,4.0,3992-10-01,Kashmir
"J&K PCC Rajbagh Srinagar (PM-10, PM-2.5) 910",84.0,87.0,9.0,Srinagar,49.0,3.0,3992-11-01,Kashmir
"J&K PCC Rajbagh Srinagar (PM-10, PM-2.5) 910",113.0,113.0,7.0,Srinagar,36.0,5.0,3992-12-01,Kashmir
"J&K PCC Rajbagh Srinagar (PM-10, PM-2.5) 910",141.0,141.0,16.0,Srinagar,37.0,7.0,3993-01-01,Kashmir
"J&K PCC Rajbagh Srinagar (PM-10, PM-2.5) 910",101.0,101.0,19.0,Srinagar,38.0,9.0,3993-02-01,Kashmir
"J&K PCC Rajbagh Srinagar (PM-10, PM-2.5) 910",60.0,84.0,13.0,Srinagar,39.0,6.0,3993-03-02,Kashmir
"J&K PCC Rajbagh Srinagar (PM-10, PM-2.5) 910",80.0,80.0,20.0,Srinagar,40.0,8.0,3993-04-02,Kashmir
"J&K PCC Rajbagh Srinagar (PM-10, PM-2.5) 910",93.0,93.0,21.0,Srinagar,42.0,11.0,3993-05-02,Kashmir
"J&K PCC Rajbagh Srinagar (PM-10, PM-2.5) 910",70.0,81.0,11.0,Srinagar,43.0,7.0,3993-06-02,Kashmir
"J&K PCC Rajbagh Srinagar (PM-10, PM-2.5) 910",52.0,67.0,10.0,Srinagar,33.0,4.0,3993-07-02,Kashmir
"J&K PCC Rajbagh Srinagar (PM-10, PM-2.5) 910",39.0,60.0,7.0,Srinagar,26.0,2.0,3993-08-02,Kashmir
"J&K PCC Rajbagh Srinagar (PM-10, PM-2.5) 910",30.0,64.0,4.0,Srinagar,39.0,2.0,3993-09-02,Kashmir
"J&K PCC Rajbagh Srinagar (PM-10, PM-2.5) 910",37.0,76.0,3.0,Srinagar,49.0,2.0,3993-10-02,Kashmir
"J&K PCC Rajbagh Srinagar (PM-10, PM-2.5) 910",44.0,110.0,10.0,Srinagar,34.0,2.0,3993-11-02,Kashmir
"J&K PCC Rajbagh Srinagar (PM-10, PM-2.5) 910",50.0,139.0,10.0,Srinagar,64.0,6.0,3993-12-02,Kashmir
"J&K PCC Rajbagh Srinagar (PM-10, PM-2.5) 910",57.0,85.0,5.0,Srinagar,35.0,3.0,3994-01-02,Kashmir
"J&K PCC Rajbagh Srinagar (PM-10, PM-2.5) 910",46.0,80.0,5.0,Srinagar,34.0,3.0,3994-02-02,Kashmir
"J&K PCC Rajbagh Srinagar (PM-10, PM-2.5) 910",32.0,63.0,5.0,Srinagar,30.0,2.0,3994-03-02,Kashmir
"J&K PCC Rajbagh Srinagar (PM-10, PM-2.5) 910",44.0,58.0,7.0,Srinagar,35.0,4.0,3994-04-02,Kashmir
"J&K PCC Rajbagh Srinagar (PM-10, PM-2.5) 910",35.0,69.0,5.0,Srinagar,34.0,2.0,3994-05-02,Kashmir
"J&K PCC Rajbagh Srinagar (PM-10, PM-2.5) 910",34.0,53.0,6.0,Srinagar,36.0,2.0,3994-06-02,Kashmir
"J&K PCC Rajbagh Srinagar (PM-10, PM-2.5) 910",26.0,59.0,3.0,Srinagar,38.0,1.0,3994-07-02,Kashmir
"J&K PCC Rajbagh Srinagar (PM-10, PM-2.5) 910",62.0,63.0,9.0,Srinagar,36.0,3.0,3994-08-02,Kashmir
"J&K PCC Rajbagh Srinagar (PM-10, PM-2.5) 910",17.0,48.0,3.0,Srinagar,38.0,1.0,3994-09-02,Kashmir
"J&K PCC Rajbagh Srinagar (PM-10, PM-2.5) 910",40.0,68.0,5.0,Srinagar,32.0,1.0,3994-10-02,Kashmir
"J&K PCC Rajbagh Srinagar (PM-10, PM-2.5) 910",102.0,166.0,7.0,Srinagar,72.0,1.0,3994-11-02,Kashmir
"J&K PCC Rajbagh Srinagar (PM-10, PM-2.5) 910",118.0,120.0,7.0,Srinagar,86.0,1.0,3994-12-02,Kashmir
"J&K PCC Rajbagh Srinagar (PM-10, PM-2.5) 910",134.0,134.0,15.0,Srinagar,68.0,1.0,3995-01-02,Kashmir
"J&K PCC Rajbagh Srinagar (PM-10, PM-2.5) 910",127.0,127.0,14.0,Srinagar,67.0,1.0,3995-02-02,Kashmir
"J&K PCC Rajbagh Srinagar (PM-10, PM-2.5) 910",127.0,133.0,14.0,Srinagar,67.0,1.0,3995-03-02,Kashmir
Jehangir Chowk Srinagar (PM-2.5),106.0,86.0,19.0,Srinagar,86.0,8.0,3991-01-02,Kashmir
Jehangir Chowk Srinagar (PM-2.5),99.0,65.0,14.0,Srinagar,65.0,7.0,3991-02-02,Kashmir
Jehangir Chowk Srinagar (PM-2.5),86.0,73.0,16.0,Srinagar,73.0,8.0,3991-03-02,Kashmir
Jehangir Chowk Srinagar (PM-2.5),81.0,74.0,15.0,Srinagar,74.0,8.0,3991-04-02,Kashmir
Jehangir Chowk Srinagar (PM-2.5),71.0,62.0,15.0,Srinagar,62.0,6.0,3991-05-02,Kashmir
Jehangir Chowk Srinagar (PM-2.5),84.0,76.0,16.0,Srinagar,76.0,7.0,3991-06-02,Kashmir
Jehangir Chowk Srinagar (PM-2.5),77.0,68.0,18.0,Srinagar,68.0,5.0,3991-07-02,Kashmir
Jehangir Chowk Srinagar (PM-2.5),69.0,70.0,15.0,Srinagar,70.0,7.0,3991-08-02,Kashmir
Jehangir Chowk Srinagar (PM-2.5),73.0,70.0,15.0,Srinagar,70.0,6.0,3991-09-02,Kashmir
Jehangir Chowk Srinagar (PM-2.5),84.0,72.0,15.0,Srinagar,72.0,6.0,3991-10-02,Kashmir
Jehangir Chowk Srinagar (PM-2.5),93.0,79.0,20.0,Srinagar,79.0,8.0,3991-11-02,Kashmir
Jehangir Chowk Srinagar (PM-2.5),87.0,74.0,22.0,Srinagar,74.0,10.0,3991-12-02,Kashmir
Jehangir Chowk Srinagar (PM-2.5),64.0,73.0,15.0,Srinagar,73.0,5.0,3992-01-02,Kashmir
Jehangir Chowk Srinagar (PM-2.5),120.0,109.0,24.0,Srinagar,109.0,13.0,3992-02-02,Kashmir
Jehangir Chowk Srinagar (PM-2.5),102.0,99.0,16.0,Srinagar,99.0,7.0,3992-03-01,Kashmir
Jehangir Chowk Srinagar (PM-2.5),80.0,86.0,13.0,Srinagar,86.0,6.0,3992-04-01,Kashmir
Jehangir Chowk Srinagar (PM-2.5),89.0,87.0,18.0,Srinagar,87.0,8.0,3992-05-01,Kashmir
Jehangir Chowk Srinagar (PM-2.5),92.0,90.0,24.0,Srinagar,90.0,13.0,3992-06-01,Kashmir
Jehangir Chowk Srinagar (PM-2.5),94.0,89.0,22.0,Srinagar,89.0,12.0,3992-07-01,Kashmir
Jehangir Chowk Srinagar (PM-2.5),81.0,78.0,16.0,Srinagar,78.0,7.0,3992-08-01,Kashmir
Jehangir Chowk Srinagar (PM-2.5),102.0,88.0,21.0,Srinagar,88.0,9.0,3992-09-01,Kashmir
Jehangir Chowk Srinagar (PM-2.5),119.0,117.0,22.0,Srinagar,117.0,10.0,3992-10-01,Kashmir
Jehangir Chowk Srinagar (PM-2.5),128.0,111.0,20.0,Srinagar,111.0,8.0,3992-11-01,Kashmir
Jehangir Chowk Srinagar (PM-2.5),123.0,103.0,19.0,Srinagar,103.0,7.0,3992-12-01,Kashmir
Jehangir Chowk Srinagar (PM-2.5),106.0,96.0,22.0,Srinagar,96.0,10.0,3993-01-01,Kashmir
Jehangir Chowk Srinagar (PM-2.5),105.0,89.0,23.0,Srinagar,89.0,12.0,3993-02-01,Kashmir
Jehangir Chowk Srinagar (PM-2.5),98.0,89.0,23.0,Srinagar,89.0,11.0,3993-03-02,Kashmir
Jehangir Chowk Srinagar (PM-2.5),82.0,75.0,21.0,Srinagar,75.0,9.0,3993-04-02,Kashmir
Jehangir Chowk Srinagar (PM-2.5),83.0,68.0,17.0,Srinagar,68.0,8.0,3993-05-02,Kashmir
Jehangir Chowk Srinagar (PM-2.5),73.0,61.0,14.0,Srinagar,61.0,7.0,3993-06-02,Kashmir
Jehangir Chowk Srinagar (PM-2.5),69.0,68.0,16.0,Srinagar,68.0,9.0,3993-07-02,Kashmir
Jehangir Chowk Srinagar (PM-2.5),107.0,85.0,20.0,Srinagar,85.0,10.0,3993-08-02,Kashmir
Jehangir Chowk Srinagar (PM-2.5),91.0,77.0,18.0,Srinagar,77.0,11.0,3993-09-02,Kashmir
Jehangir Chowk Srinagar (PM-2.5),84.0,74.0,14.0,Srinagar,74.0,10.0,3993-10-02,Kashmir
Jehangir Chowk Srinagar (PM-2.5),90.0,79.0,14.0,Srinagar,82.0,8.0,3993-11-02,Kashmir
Jehangir Chowk Srinagar (PM-2.5),105.0,83.0,13.0,Srinagar,85.0,6.0,3993-12-02,Kashmir
Jehangir Chowk Srinagar (PM-2.5),97.0,88.0,17.0,Srinagar,88.0,10.0,3994-01-02,Kashmir
Jehangir Chowk Srinagar (PM-2.5),72.0,82.0,16.0,Srinagar,82.0,7.0,3994-02-02,Kashmir
Jehangir Chowk Srinagar (PM-2.5),72.0,81.0,18.0,Srinagar,81.0,10.0,3994-03-02,Kashmir
Jehangir Chowk Srinagar (PM-2.5),95.0,83.0,18.0,Srinagar,83.0,10.0,3994-04-02,Kashmir
Jehangir Chowk Srinagar (PM-2.5),71.0,77.0,18.0,Srinagar,77.0,7.0,3994-05-02,Kashmir
Jehangir Chowk Srinagar (PM-2.5),59.0,57.0,10.0,Srinagar,57.0,4.0,3994-06-02,Kashmir
Jehangir Chowk Srinagar (PM-2.5),89.0,83.0,16.0,Srinagar,83.0,9.0,3994-07-02,Kashmir
Jehangir Chowk Srinagar (PM-2.5),79.0,76.0,10.0,Srinagar,76.0,4.0,3994-08-02,Kashmir
Jehangir Chowk Srinagar (PM-2.5),79.0,68.0,15.0,Srinagar,68.0,6.0,3994-09-02,Kashmir
Jehangir Chowk Srinagar (PM-2.5),73.0,73.0,15.0,Srinagar,73.0,6.0,3994-10-02,Kashmir
Jehangir Chowk Srinagar (PM-2.5),95.0,88.0,20.0,Srinagar,88.0,5.0,3994-11-02,Kashmir
Jehangir Chowk Srinagar (PM-2.5),109.0,120.0,20.0,Srinagar,120.0,6.0,3994-12-02,Kashmir
Jehangir Chowk Srinagar (PM-2.5),110.0,87.0,24.0,Srinagar,87.0,8.0,3995-01-02,Kashmir
Jehangir Chowk Srinagar (PM-2.5),107.0,94.0,27.0,Srinagar,94.0,11.0,3995-02-02,Kashmir
Jehangir Chowk Srinagar (PM-2.5),108.0,94.0,27.0,Srinagar,94.0,11.0,3995-03-02,Kashmir
Khonmoh Srinagar (PM-10) 911,144.0,144.0,38.0,Srinagar,40.0,22.0,3991-01-02,Kashmir
Khonmoh Srinagar (PM-10) 911,156.0,156.0,23.0,Srinagar,37.0,13.0,3991-02-02,Kashmir
Khonmoh Srinagar (PM-10) 911,148.0,148.0,21.0,Srinagar,44.0,14.0,3991-03-02,Kashmir
Khonmoh Srinagar (PM-10) 911,149.0,149.0,30.0,Srinagar,45.0,11.0,3991-04-02,Kashmir
Khonmoh Srinagar (PM-10) 911,152.0,152.0,35.0,Srinagar,53.0,12.0,3991-05-02,Kashmir
Khonmoh Srinagar (PM-10) 911,153.0,153.0,27.0,Srinagar,61.0,10.0,3991-06-02,Kashmir
Khonmoh Srinagar (PM-10) 911,113.0,113.0,26.0,Srinagar,43.0,12.0,3991-07-02,Kashmir
Khonmoh Srinagar (PM-10) 911,136.0,136.0,27.0,Srinagar,52.0,12.0,3991-08-02,Kashmir
Khonmoh Srinagar (PM-10) 911,128.0,128.0,27.0,Srinagar,31.0,15.0,3991-09-02,Kashmir
Khonmoh Srinagar (PM-10) 911,142.0,142.0,26.0,Srinagar,49.0,16.0,3991-10-02,Kashmir
Khonmoh Srinagar (PM-10) 911,177.0,177.0,31.0,Srinagar,41.0,21.0,3991-11-02,Kashmir
Khonmoh Srinagar (PM-10) 911,164.0,164.0,32.0,Srinagar,62.0,22.0,3991-12-02,Kashmir
Khonmoh Srinagar (PM-10) 911,150.0,150.0,24.0,Srinagar,57.0,13.0,3992-01-02,Kashmir
Khonmoh Srinagar (PM-10) 911,151.0,151.0,26.0,Srinagar,58.0,15.0,3992-02-02,Kashmir
Khonmoh Srinagar (PM-10) 911,146.0,146.0,30.0,Srinagar,35.0,17.0,3992-03-01,Kashmir
Khonmoh Srinagar (PM-10) 911,138.0,138.0,27.0,Srinagar,46.0,14.0,3992-04-01,Kashmir
Khonmoh Srinagar (PM-10) 911,114.0,114.0,25.0,Srinagar,39.0,13.0,3992-05-01,Kashmir
Khonmoh Srinagar (PM-10) 911,111.0,111.0,29.0,Srinagar,45.0,16.0,3992-06-01,Kashmir
Khonmoh Srinagar (PM-10) 911,112.0,112.0,28.0,Srinagar,43.0,15.0,3992-07-01,Kashmir
Khonmoh Srinagar (PM-10) 911,115.0,115.0,24.0,Srinagar,44.0,12.0,3992-08-01,Kashmir
Khonmoh Srinagar (PM-10) 911,98.0,98.0,23.0,Srinagar,38.0,11.0,3992-09-01,Kashmir
Khonmoh Srinagar (PM-10) 911,133.0,133.0,22.0,Srinagar,64.0,9.0,3992-10-01,Kashmir
Khonmoh Srinagar (PM-10) 911,191.0,198.0,24.0,Srinagar,76.0,15.0,3992-11-01,Kashmir
Khonmoh Srinagar (PM-10) 911,180.0,172.0,27.0,Srinagar,90.0,8.0,3992-12-01,Kashmir
Khonmoh Srinagar (PM-10) 911,173.0,173.0,29.0,Srinagar,85.0,1.0,3993-01-01,Kashmir
Khonmoh Srinagar (PM-10) 911,125.0,125.0,22.0,Srinagar,55.0,11.0,3993-02-01,Kashmir
Khonmoh Srinagar (PM-10) 911,97.0,97.0,23.0,Srinagar,72.0,11.0,3993-03-02,Kashmir
Khonmoh Srinagar (PM-10) 911,85.0,85.0,22.0,Srinagar,55.0,10.0,3993-04-02,Kashmir
Khonmoh Srinagar (PM-10) 911,101.0,101.0,20.0,Srinagar,44.0,10.0,3993-05-02,Kashmir
Khonmoh Srinagar (PM-10) 911,109.0,109.0,21.0,Srinagar,51.0,12.0,3993-06-02,Kashmir
Khonmoh Srinagar (PM-10) 911,56.0,56.0,19.0,Srinagar,39.0,12.0,3993-07-02,Kashmir
Khonmoh Srinagar (PM-10) 911,63.0,63.0,20.0,Srinagar,26.0,15.0,3993-08-02,Kashmir
Khonmoh Srinagar (PM-10) 911,65.0,65.0,20.0,Srinagar,46.0,15.0,3993-09-02,Kashmir
Khonmoh Srinagar (PM-10) 911,100.0,100.0,23.0,Srinagar,33.0,19.0,3993-10-02,Kashmir
Khonmoh Srinagar (PM-10) 911,194.0,194.0,25.0,Srinagar,34.0,5.0,3993-11-02,Kashmir
Khonmoh Srinagar (PM-10) 911,247.0,255.0,22.0,Srinagar,5.0,13.0,3993-12-02,Kashmir
Khonmoh Srinagar (PM-10) 911,152.0,152.0,20.0,Srinagar,82.0,14.0,3994-01-02,Kashmir
Khonmoh Srinagar (PM-10) 911,150.0,150.0,25.0,Srinagar,53.0,19.0,3994-02-02,Kashmir
Khonmoh Srinagar (PM-10) 911,139.0,139.0,21.0,Srinagar,49.0,15.0,3994-03-02,Kashmir
Khonmoh Srinagar (PM-10) 911,101.0,106.0,22.0,Srinagar,43.0,13.0,3994-04-02,Kashmir
Khonmoh Srinagar (PM-10) 911,115.0,115.0,22.0,Srinagar,52.0,13.0,3994-05-02,Kashmir
Khonmoh Srinagar (PM-10) 911,159.0,159.0,25.0,Srinagar,27.0,14.0,3994-06-02,Kashmir
Khonmoh Srinagar (PM-10) 911,148.0,148.0,23.0,Srinagar,39.0,13.0,3994-07-02,Kashmir
Khonmoh Srinagar (PM-10) 911,117.0,117.0,18.0,Srinagar,49.0,10.0,3994-08-02,Kashmir
Khonmoh Srinagar (PM-10) 911,171.0,171.0,19.0,Srinagar,41.0,14.0,3994-09-02,Kashmir
Khonmoh Srinagar (PM-10) 911,168.0,168.0,23.0,Srinagar,74.0,14.0,3994-10-02,Kashmir
Khonmoh Srinagar (PM-10) 911,279.0,279.0,29.0,Srinagar,31.0,14.0,3994-11-02,Kashmir
Khonmoh Srinagar (PM-10) 911,212.0,246.0,21.0,Srinagar,38.0,14.0,3994-12-02,Kashmir
Khonmoh Srinagar (PM-10) 911,145.0,145.0,31.0,Srinagar,60.0,14.0,3995-01-02,Kashmir
Khonmoh Srinagar (PM-10) 911,102.0,102.0,29.0,Srinagar,65.0,14.0,3995-02-02,Kashmir
Khonmoh Srinagar (PM-10) 911,102.0,100.0,29.0,Srinagar,65.0,14.0,3995-03-02,Kashmir
Kralsangri Srinagar (PM-10),81.0,82.0,12.0,Srinagar,45.0,4.0,3991-01-02,Kashmir
Kralsangri Srinagar (PM-10),141.0,143.0,12.0,Srinagar,83.0,4.0,3991-02-02,Kashmir
Kralsangri Srinagar (PM-10),110.0,111.0,19.0,Srinagar,41.0,3.0,3991-03-02,Kashmir
Kralsangri Srinagar (PM-10),190.0,189.0,19.0,Srinagar,50.0,6.0,3991-04-02,Kashmir
Kralsangri Srinagar (PM-10),81.0,80.0,18.0,Srinagar,37.0,7.0,3991-05-02,Kashmir
Kralsangri Srinagar (PM-10),81.0,82.0,18.0,Srinagar,37.0,7.0,3991-06-02,Kashmir
Kralsangri Srinagar (PM-10),81.0,81.0,18.0,Srinagar,37.0,7.0,3991-07-02,Kashmir
Kralsangri Srinagar (PM-10),81.0,79.0,18.0,Srinagar,37.0,7.0,3991-08-02,Kashmir
Kralsangri Srinagar (PM-10),81.0,81.0,18.0,Srinagar,37.0,7.0,3991-09-02,Kashmir
Kralsangri Srinagar (PM-10),79.0,78.0,18.0,Srinagar,37.0,7.0,3991-10-02,Kashmir
Kralsangri Srinagar (PM-10),76.0,77.0,18.0,Srinagar,36.0,7.0,3991-11-02,Kashmir
Kralsangri Srinagar (PM-10),76.0,75.0,18.0,Srinagar,36.0,7.0,3991-12-02,Kashmir
Kralsangri Srinagar (PM-10),76.0,77.0,18.0,Srinagar,36.0,7.0,3992-01-02,Kashmir
Kralsangri Srinagar (PM-10),70.0,69.0,17.0,Srinagar,33.0,6.0,3992-02-02,Kashmir
Kralsangri Srinagar (PM-10),67.0,67.0,17.0,Srinagar,32.0,6.0,3992-03-01,Kashmir
Kralsangri Srinagar (PM-10),65.0,65.0,17.0,Srinagar,31.0,6.0,3992-04-01,Kashmir
Kralsangri Srinagar (PM-10),68.0,68.0,17.0,Srinagar,32.0,5.0,3992-05-01,Kashmir
Kralsangri Srinagar (PM-10),130.0,130.0,9.0,Srinagar,56.0,3.0,3992-06-01,Kashmir
Kralsangri Srinagar (PM-10),89.0,89.0,17.0,Srinagar,41.0,6.0,3992-07-01,Kashmir
Kralsangri Srinagar (PM-10),57.0,57.0,10.0,Srinagar,28.0,5.0,3992-08-01,Kashmir
Kralsangri Srinagar (PM-10),57.0,57.0,17.0,Srinagar,28.0,5.0,3992-09-01,Kashmir
Kralsangri Srinagar (PM-10),88.0,88.0,15.0,Srinagar,40.0,5.0,3992-10-01,Kashmir
Kralsangri Srinagar (PM-10),109.0,111.0,20.0,Srinagar,48.0,5.0,3992-11-01,Kashmir
Kralsangri Srinagar (PM-10),113.0,112.0,12.0,Srinagar,50.0,5.0,3992-12-01,Kashmir
Kralsangri Srinagar (PM-10),122.0,122.0,14.0,Srinagar,53.0,5.0,3993-01-01,Kashmir
Kralsangri Srinagar (PM-10),115.0,115.0,14.0,Srinagar,51.0,5.0,3993-02-01,Kashmir
Kralsangri Srinagar (PM-10),109.0,108.0,13.0,Srinagar,48.0,6.0,3993-03-02,Kashmir
Kralsangri Srinagar (PM-10),102.0,102.0,13.0,Srinagar,46.0,6.0,3993-04-02,Kashmir
Kralsangri Srinagar (PM-10),96.0,95.0,12.0,Srinagar,43.0,6.0,3993-05-02,Kashmir
Kralsangri Srinagar (PM-10),89.0,89.0,12.0,Srinagar,41.0,6.0,3993-06-02,Kashmir
Kralsangri Srinagar (PM-10),88.0,88.0,10.0,Srinagar,25.0,5.0,3993-07-02,Kashmir
Kralsangri Srinagar (PM-10),83.0,83.0,8.0,Srinagar,25.0,3.0,3993-08-02,Kashmir
Kralsangri Srinagar (PM-10),86.0,86.0,12.0,Srinagar,25.0,6.0,3993-09-02,Kashmir
Kralsangri Srinagar (PM-10),82.0,82.0,9.0,Srinagar,25.0,5.0,3993-10-02,Kashmir
Kralsangri Srinagar (PM-10),110.0,109.0,9.0,Srinagar,25.0,2.0,3993-11-02,Kashmir
Kralsangri Srinagar (PM-10),118.0,119.0,9.0,Srinagar,71.0,5.0,3993-12-02,Kashmir
Kralsangri Srinagar (PM-10),79.0,85.0,9.0,Srinagar,60.0,4.0,3994-01-02,Kashmir
Kralsangri Srinagar (PM-10),78.0,78.0,14.0,Srinagar,64.0,7.0,3994-02-02,Kashmir
Kralsangri Srinagar (PM-10),59.0,59.0,11.0,Srinagar,49.0,4.0,3994-03-02,Kashmir
Kralsangri Srinagar (PM-10),69.0,69.0,8.0,Srinagar,46.0,5.0,3994-04-02,Kashmir
Kralsangri Srinagar (PM-10),43.0,43.0,11.0,Srinagar,22.0,5.0,3994-05-02,Kashmir
Kralsangri Srinagar (PM-10),52.0,52.0,9.0,Srinagar,28.0,3.0,3994-06-02,Kashmir
Kralsangri Srinagar (PM-10),44.0,44.0,9.0,Srinagar,26.0,4.0,3994-07-02,Kashmir
Kralsangri Srinagar (PM-10),46.0,46.0,10.0,Srinagar,23.0,4.0,3994-08-02,Kashmir
Kralsangri Srinagar (PM-10),54.0,54.0,8.0,Srinagar,20.0,4.0,3994-09-02,Kashmir
Kralsangri Srinagar (PM-10),39.0,39.0,8.0,Srinagar,18.0,4.0,3994-10-02,Kashmir
Kralsangri Srinagar (PM-10),39.0,40.0,8.0,Srinagar,18.0,4.0,3994-11-02,Kashmir
Kralsangri Srinagar (PM-10),39.0,38.0,8.0,Srinagar,18.0,4.0,3994-12-02,Kashmir
Kralsangri Srinagar (PM-10),39.0,38.0,8.0,Srinagar,18.0,4.0,3995-01-02,Kashmir
Kralsangri Srinagar (PM-10),39.0,39.0,8.0,Srinagar,18.0,4.0,3995-02-02,Kashmir
Kralsangri Srinagar (PM-10),39.0,39.0,8.0,Srinagar,18.0,4.0,3995-03-02,Kashmir
Soura Near SKIMS Srinagar (PM-2.5),86.0,70.0,13.0,Srinagar,70.0,6.0,3991-01-02,Kashmir
Soura Near SKIMS Srinagar (PM-2.5),82.0,58.0,12.0,Srinagar,58.0,6.0,3991-02-02,Kashmir
Soura Near SKIMS Srinagar (PM-2.5),87.0,64.0,14.0,Srinagar,64.0,7.0,3991-03-02,Kashmir
Soura Near SKIMS Srinagar (PM-2.5),73.0,65.0,15.0,Srinagar,65.0,8.0,3991-04-02,Kashmir
Soura Near SKIMS Srinagar (PM-2.5),88.0,70.0,16.0,Srinagar,70.0,7.0,3991-05-02,Kashmir
Soura Near SKIMS Srinagar (PM-2.5),67.0,66.0,15.0,Srinagar,66.0,6.0,3991-06-02,Kashmir
Soura Near SKIMS Srinagar (PM-2.5),72.0,65.0,16.0,Srinagar,65.0,5.0,3991-07-02,Kashmir
Soura Near SKIMS Srinagar (PM-2.5),69.0,65.0,17.0,Srinagar,65.0,7.0,3991-08-02,Kashmir
Soura Near SKIMS Srinagar (PM-2.5),74.0,72.0,15.0,Srinagar,72.0,5.0,3991-09-02,Kashmir
Soura Near SKIMS Srinagar (PM-2.5),88.0,77.0,19.0,Srinagar,77.0,7.0,3991-10-02,Kashmir
Soura Near SKIMS Srinagar (PM-2.5),94.0,82.0,20.0,Srinagar,82.0,9.0,3991-11-02,Kashmir
Soura Near SKIMS Srinagar (PM-2.5),86.0,78.0,23.0,Srinagar,78.0,10.0,3991-12-02,Kashmir
Soura Near SKIMS Srinagar (PM-2.5),74.0,78.0,16.0,Srinagar,78.0,6.0,3992-01-02,Kashmir
Soura Near SKIMS Srinagar (PM-2.5),94.0,94.0,18.0,Srinagar,94.0,7.0,3992-02-02,Kashmir
Soura Near SKIMS Srinagar (PM-2.5),122.0,115.0,24.0,Srinagar,115.0,12.0,3992-03-01,Kashmir
Soura Near SKIMS Srinagar (PM-2.5),75.0,74.0,12.0,Srinagar,74.0,5.0,3992-04-01,Kashmir
Soura Near SKIMS Srinagar (PM-2.5),79.0,82.0,16.0,Srinagar,82.0,7.0,3992-05-01,Kashmir
Soura Near SKIMS Srinagar (PM-2.5),92.0,87.0,21.0,Srinagar,87.0,11.0,3992-06-01,Kashmir
Soura Near SKIMS Srinagar (PM-2.5),93.0,83.0,23.0,Srinagar,83.0,12.0,3992-07-01,Kashmir
Soura Near SKIMS Srinagar (PM-2.5),100.0,90.0,22.0,Srinagar,90.0,10.0,3992-08-01,Kashmir
Soura Near SKIMS Srinagar (PM-2.5),81.0,78.0,20.0,Srinagar,78.0,9.0,3992-09-01,Kashmir
Soura Near SKIMS Srinagar (PM-2.5),82.0,84.0,20.0,Srinagar,84.0,10.0,3992-10-01,Kashmir
Soura Near SKIMS Srinagar (PM-2.5),128.0,104.0,19.0,Srinagar,104.0,8.0,3992-11-01,Kashmir
Soura Near SKIMS Srinagar (PM-2.5),109.0,106.0,20.0,Srinagar,106.0,7.0,3992-12-01,Kashmir
Soura Near SKIMS Srinagar (PM-2.5),112.0,102.0,22.0,Srinagar,102.0,9.0,3993-01-01,Kashmir
Soura Near SKIMS Srinagar (PM-2.5),107.0,97.0,23.0,Srinagar,97.0,12.0,3993-02-01,Kashmir
Soura Near SKIMS Srinagar (PM-2.5),103.0,97.0,22.0,Srinagar,97.0,10.0,3993-03-02,Kashmir
Soura Near SKIMS Srinagar (PM-2.5),95.0,89.0,20.0,Srinagar,89.0,9.0,3993-04-02,Kashmir
Soura Near SKIMS Srinagar (PM-2.5),102.0,84.0,20.0,Srinagar,84.0,9.0,3993-05-02,Kashmir
